Day,Hour,Count,Average per Video,Relative Probability
0,0,10014,357.64285714285717,0.05407828228280124
0,1,9296,332.0,0.05020088996414223
0,2,7445,265.89285714285717,0.04020499416771073
0,3,5848,208.85714285714286,0.03158076640601374
0,4,4737,169.17857142857142,0.025581068821013523
0,5,4158,148.5,0.022454313733961208
0,6,3705,132.32142857142858,0.020007992396422866
0,7,3468,123.85714285714286,0.018728128915194195
0,8,2912,104.0,0.015725579988767446
0,9,2809,100.32142857142857,0.015169352399879035
0,10,2412,86.14285714285714,0.013025446062124682
0,11,2216,79.14285714285714,0.01196699356288072
0,12,2034,72.64285714285714,0.010984144813582754
0,13,1893,67.60714285714286,0.010222707046269496
0,14,1797,64.17857142857143,0.009704281332354086
0,15,1598,57.07142857142857,0.008629628029550267
0,16,1747,62.392857142857146,0.00943426793968981
0,17,1623,57.964285714285715,0.008764634725882405
0,18,1562,55.785714285714285,0.008435218386831988
0,19,1519,54.25,0.00820300686914071
0,20,1390,49.642857142857146,0.007506372316066878
0,21,1434,51.214285714285715,0.007743984101611441
0,22,1238,44.214285714285715,0.006685531602367479
0,23,1310,46.785714285714285,0.007074350887804036
1,0,1084,38.714285714285715,0.005853890352961508
1,1,752,26.857142857142858,0.004061001425670714
1,2,790,28.214285714285715,0.004266211604095564
1,3,976,34.857142857142854,0.00527066142480667
1,4,594,21.214285714285715,0.003207759104851601
1,5,547,19.535714285714285,0.0029539465157471813
1,6,715,25.535714285714285,0.003861191515099149
1,7,657,23.464285714285715,0.003547975979608589
1,8,584,20.857142857142858,0.0031537564263187457
1,9,593,21.178571428571427,0.0032023588369983155
1,10,585,20.892857142857142,0.0031591566941720313
1,11,570,20.357142857142858,0.0030781526763727484
1,12,589,21.035714285714285,0.003180757765585173
1,13,571,20.392857142857142,0.003083552944226034
1,14,696,24.857142857142858,0.0037585864258867247
1,15,578,20.642857142857142,0.0031213548191990326
1,16,603,21.535714285714285,0.0032563615155311704
1,17,562,20.071428571428573,0.0030349505335464646
1,18,607,21.678571428571427,0.0032779625869443127
1,19,632,22.571428571428573,0.003412969283276451
1,20,681,24.321428571428573,0.003677582408087442
1,21,583,20.821428571428573,0.0031483561584654605
1,22,672,24.0,0.003628979997407872
1,23,634,22.642857142857142,0.0034237698189830217
2,0,541,19.321428571428573,0.0029215449086274683
2,1,541,19.321428571428573,0.0029215449086274683
2,2,602,21.5,0.0032509612476778853
2,3,519,18.535714285714285,0.002802739015855187
2,4,567,20.25,0.003061951872812892
2,5,568,20.285714285714285,0.0030673521406661772
2,6,410,14.642857142857142,0.0022141098198470645
2,7,438,15.642857142857142,0.0023653173197390595
2,8,409,14.607142857142858,0.0022087095519937794
2,9,422,15.071428571428571,0.002278913034086491
2,10,455,16.25,0.002457121873244913
2,11,414,14.785714285714286,0.002235710891260207
2,12,427,15.25,0.0023059143733529185
2,13,499,17.821428571428573,0.0026947336587894765
2,14,461,16.464285714285715,0.0024895234803646265
2,15,492,17.571428571428573,0.002656931783816478
2,16,509,18.178571428571427,0.0027487363373223314
2,17,482,17.214285714285715,0.0026029291052836225
2,18,467,16.678571428571427,0.002521925087484339
2,19,537,19.178571428571427,0.002899943837214326
2,20,488,17.428571428571427,0.002635330712403335
2,21,480,17.142857142857142,0.0025921285695770513
2,22,521,18.607142857142858,0.002813539551561758
2,23,530,18.928571428571427,0.0028621419622413273
3,0,571,20.392857142857142,0.003083552944226034
3,1,493,17.607142857142858,0.0026623320516697634
3,2,553,19.75,0.0029863481228668944
3,3,501,17.892857142857142,0.002705534194496047
3,4,428,15.285714285714286,0.002311314641206204
3,5,396,14.142857142857142,0.0021385060699010672
3,6,386,13.785714285714286,0.0020845033913682123
3,7,386,13.785714285714286,0.0020845033913682123
3,8,343,12.25,0.0018522918736769347
3,9,422,15.071428571428571,0.002278913034086491
3,10,374,13.357142857142858,0.0020197001771287857
3,11,392,14.0,0.0021169049984879253
3,12,336,12.0,0.001814489998703936
3,13,355,12.678571428571429,0.001917095087916361
3,14,352,12.571428571428571,0.0019008942843565042
3,15,353,12.607142857142858,0.0019062945522097898
3,16,337,12.035714285714286,0.0018198902665572216
3,17,336,12.0,0.001814489998703936
