Day,Hour,Count,Average per Video,Relative Probability
0,0,9104,350.15384615384613,0.10309838738901976
0,1,7298,280.6923076923077,0.08264631273781482
0,2,5113,196.65384615384616,0.05790224678383766
0,3,3954,152.07692307692307,0.044777133538684545
0,4,3260,125.38461538461539,0.03691791991302773
0,5,2654,102.07692307692308,0.030055263634716438
0,6,2282,87.76923076923077,0.02584254393911941
0,7,1915,73.65384615384616,0.021686446820076106
0,8,1686,64.84615384615384,0.019093132813915566
0,9,1524,58.61538461538461,0.017258561333574923
0,10,1456,56.0,0.016488494292444287
0,11,1427,54.88461538461539,0.01616008334843269
0,12,1279,49.19230769230769,0.014484055082442474
0,13,1106,42.53846153846154,0.01252491393368364
0,14,1064,40.92307692307692,0.01204928429063236
0,15,973,37.42307692307692,0.011018753397354593
0,16,947,36.42307692307692,0.010724315999275232
0,17,935,35.96153846153846,0.010588421815546296
0,18,917,35.26923076923077,0.01038458053995289
0,19,894,34.38461538461539,0.010124116687805764
0,20,779,29.96153846153846,0.008821797427070122
0,21,785,30.192307692307693,0.008889744518934591
0,22,748,28.76923076923077,0.008470737452437037
0,23,694,26.692307692307693,0.007859213625656824
1,0,574,22.076923076923077,0.006500271788367458
1,1,463,17.807692307692307,0.005243250588874797
1,2,431,16.576923076923077,0.004880866098930966
1,3,384,14.76923076923077,0.004348613879325966
1,4,362,13.923076923076923,0.004099474542489582
1,5,342,13.153846153846153,0.0038729842362746876
1,6,304,11.692307692307692,0.003442652654466389
1,7,325,12.5,0.003680467475992028
1,8,309,11.884615384615385,0.003499275231020113
1,9,308,11.846153846153847,0.003487950715709368
1,10,289,11.115384615384615,0.0032727849248052185
1,11,261,10.038461538461538,0.002955698496104367
1,12,282,10.846153846153847,0.003193513317630006
1,13,280,10.76923076923077,0.0031708642870085166
1,14,245,9.423076923076923,0.002774506251132452
1,15,253,9.73076923076923,0.0028651023736184092
1,16,277,10.653846153846153,0.003136890741076282
1,17,259,9.961538461538462,0.0029330494654828776
1,18,266,10.23076923076923,0.00301232107265809
1,19,257,9.884615384615385,0.0029104004348613883
1,20,277,10.653846153846153,0.003136890741076282
1,21,305,11.73076923076923,0.0034539771697771338
1,22,278,10.692307692307692,0.003148215256387027
1,23,309,11.884615384615385,0.003499275231020113
2,0,322,12.384615384615385,0.003646493930059794
2,1,302,11.615384615384615,0.0034200036238449
2,2,269,10.346153846153847,0.003046294618590325
2,3,234,9.0,0.00264993658271426
2,4,259,9.961538461538462,0.0029330494654828776
2,5,200,7.6923076923076925,0.0022649030621489405
2,6,216,8.307692307692308,0.002446095307120856
2,7,201,7.730769230769231,0.002276227577459685
2,8,191,7.346153846153846,0.0021629824243522377
2,9,183,7.038461538461538,0.0020723863018662805
2,10,181,6.961538461538462,0.002049737271244791
2,11,174,6.6923076923076925,0.001970465664069578
2,12,154,5.923076923076923,0.001743975357854684
2,13,163,6.269230769230769,0.0018458959956513864
2,14,146,5.615384615384615,0.0016533792353687262
2,15,153,5.884615384615385,0.0017326508425439394
2,16,137,5.269230769230769,0.0015514585975720241
2,17,149,5.730769230769231,0.0016873527813009606
2,18,196,7.538461538461538,0.0022196050009059614
2,19,273,10.5,0.0030915926798333036
2,20,181,6.961538461538462,0.002049737271244791
2,21,192,7.384615384615385,0.002174306939662983
2,22,210,8.076923076923077,0.002378148215256387
2,23,193,7.423076923076923,0.0021856314549737275
3,0,176,6.769230769230769,0.0019931146946910675
3,1,168,6.461538461538462,0.0019025185722051099
3,2,153,5.884615384615385,0.0017326508425439394
3,3,168,6.461538461538462,0.0019025185722051099
3,4,156,6.0,0.0017666243884761734
3,5,170,6.538461538461538,0.0019251676028265992
3,6,155,5.961538461538462,0.0017552998731654287
3,7,129,4.961538461538462,0.0014608624750860665
3,8,139,5.346153846153846,0.0015741076281935134
3,9,124,4.769230769230769,0.001404239898532343
3,10,111,4.269230769230769,0.0012570211994926618
3,11,140,5.384615384615385,0.0015854321435042583
3,12,114,4.384615384615385,0.001290994745424896
3,13,117,4.5,0.00132496829135713
3,14,87,3.3461538461538463,0.000985232832034789
3,15,110,4.230769230769231,0.0012456966841819172
3,16,111,4.269230769230769,0.0012570211994926618
3,17,97,3.730769230769231,0.001098477985142236
3,18,102,3.923076923076923,0.0011551005616959595
3,19,129,4.961538461538462,0.0014608624750860665
3,20,135,5.1923076923076925,0.0015288095669505348
3,21,134,5.153846153846154,0.0015174850516397902
3,22,132,5.076923076923077,0.0014948360210183004
3,23,119,4.576923076923077,0.0013476173219786193
4,0,140,5.384615384615385,0.0015854321435042583
4,1,117,4.5,0.00132496829135713
4,2,145,5.576923076923077,0.0016420547200579816
4,3,106,4.076923076923077,0.0012003986229389384
4,4,104,4.0,0.0011777495923174488
4,5,98,3.769230769230769,0.0011098025004529807
4,6,93,3.576923076923077,0.0010531799238992572
4,7,124,4.769230769230769,0.001404239898532343
4,8,107,4.115384615384615,0.001211723138249683
4,9,70,2.6923076923076925,0.0007927160717521291
4,10,97,3.730769230769231,0.001098477985142236
4,11,64,2.4615384615384617,0.0007247689798876609
4,12,67,2.576923076923077,0.0007587425258198951
4,13,65,2.5,0.0007360934951984056
4,14,75,2.8846153846153846,0.0008493386483058526
4,15,57,2.1923076923076925,0.000645497372712448
4,16,66,2.5384615384615383,0.0007474180105091502
4,17,72,2.769230769230769,0.0008153651023736184
4,18,64,2.4615384615384617,0.0007247689798876609
4,19,73,2.8076923076923075,0.0008266896176843631
4,20,71,2.730769230769231,0.0008040405870628738
4,21,67,2.576923076923077,0.0007587425258198951
4,22,106,4.076923076923077,0.0012003986229389384
4,23,109,4.1923076923076925,0.0012343721688711725
5,0,72,2.769230769230769,0.0008153651023736184
5,1,77,2.9615384615384617,0.000871987678927342
5,2,92,3.5384615384615383,0.0010418554085885126
5,3,76,2.923076923076923,0.0008606631636165973
5,4,67,2.576923076923077,0.0007587425258198951
5,5,73,2.8076923076923075,0.0008266896176843631
5,6,88,3.3846153846153846,0.0009965573473455338
5,7,74,2.8461538461538463,0.000838014132995108
5,8,58,2.230769230769231,0.0006568218880231927
5,9,55,2.1153846153846154,0.0006228483420909586
5,10,49,1.8846153846153846,0.0005549012502264904
5,11,70,2.6923076923076925,0.0007927160717521291
5,12,61,2.3461538461538463,0.0006907954339554268
5,13,47,1.8076923076923077,0.0005322522196050009
5,14,54,2.076923076923077,0.000611523826780214
5,15,41,1.5769230769230769,0.00046430512774053276
5,16,55,2.1153846153846154,0.0006228483420909586
5,17,52,2.0,0.0005888747961587244
5,18,49,1.8846153846153846,0.0005549012502264904
5,19,60,2.3076923076923075,0.0006794709186446821
5,20,39,1.5,0.00044165609711904335
5,21,54,2.076923076923077,0.000611523826780214
5,22,47,1.8076923076923077,0.0005322522196050009
5,23,53,2.0384615384615383,0.0006001993114694692
6,0,55,2.1153846153846154,0.0006228483420909586
6,1,66,2.5384615384615383,0.0007474180105091502
6,2,60,2.3076923076923075,0.0006794709186446821
6,3,50,1.9230769230769231,0.0005662257655372351
6,4,72,2.769230769230769,0.0008153651023736184
6,5,56,2.1538461538461537,0.0006341728574017033
6,6,58,2.230769230769231,0.0006568218880231927
6,7,60,2.3076923076923075,0.0006794709186446821
6,8,52,2.0,0.0005888747961587244
6,9,46,1.7692307692307692,0.0005209277042942563
6,10,44,1.6923076923076923,0.0004982786736727669
6,11,50,1.9230769230769231,0.0005662257655372351
6,12,44,1.6923076923076923,0.0004982786736727669
6,13,34,1.3076923076923077,0.00038503352056531987
6,14,37,1.4230769230769231,0.000419007066497554
6,15,20,0.7692307692307693,0.00022649030621489405
6,16,42,1.6153846153846154,0.00047562964305127747
6,17,42,1.6153846153846154,0.00047562964305127747
6,18,57,2.1923076923076925,0.000645497372712448
6,19,39,1.5,0.00044165609711904335
6,20,36,1.3846153846153846,0.0004076825511868092
6,21,36,1.3846153846153846,0.0004076825511868092
6,22,42,1.6153846153846154,0.00047562964305127747
6,23,48,1.8461538461538463,0.0005435767349157457
7,0,40,1.5384615384615385,0.0004529806124297881
7,1,71,2.730769230769231,0.0008040405870628738
7,2,54,2.076923076923077,0.000611523826780214
7,3,48,1.8461538461538463,0.0005435767349157457
7,4,39,1.5,0.00044165609711904335
7,5,31,1.1923076923076923,0.00035105997463308575
7,6,33,1.2692307692307692,0.0003737090052545751
7,7,32,1.2307692307692308,0.00036238448994383045
7,8,31,1.1923076923076923,0.00035105997463308575
7,9,27,1.0384615384615385,0.000305761913390107
7,10,30,1.1538461538461537,0.00033973545932234104
7,11,36,1.3846153846153846,0.0004076825511868092
7,12,24,0.9230769230769231,0.00027178836745787285
7,13,22,0.8461538461538461,0.00024913933683638344
7,14,30,1.1538461538461537,0.00033973545932234104
7,15,20,0.7692307692307693,0.00022649030621489405
7,16,26,1.0,0.0002944373980793622
7,17,29,1.1153846153846154,0.00032841094401159633
7,18,27,1.0384615384615385,0.000305761913390107
7,19,35,1.3461538461538463,0.00039635803587606457
7,20,26,1.0,0.0002944373980793622
7,21,37,1.4230769230769231,0.000419007066497554
7,22,34,1.3076923076923077,0.00038503352056531987
7,23,30,1.1538461538461537,0.00033973545932234104
8,0,48,1.8461538461538463,0.0005435767349157457
8,1,36,1.3846153846153846,0.0004076825511868092
8,2,34,1.3076923076923077,0.00038503352056531987
8,3,36,1.3846153846153846,0.0004076825511868092
8,4,26,1.0,0.0002944373980793622
8,5,26,1.0,0.0002944373980793622
8,6,33,1.2692307692307692,0.0003737090052545751
8,7,36,1.3846153846153846,0.0004076825511868092
8,8,21,0.8076923076923077,0.00023781482152563873
8,9,29,1.1153846153846154,0.00032841094401159633
8,10,23,0.8846153846153846,0.00026046385214712815
8,11,21,0.8076923076923077,0.00023781482152563873
8,12,16,0.6153846153846154,0.00018119224497191523
8,13,21,0.8076923076923077,0.00023781482152563873
8,14,19,0.7307692307692307,0.00021516579090414932
8,15,17,0.6538461538461539,0.00019251676028265993
8,16,23,0.8846153846153846,0.00026046385214712815
8,17,26,1.0,0.0002944373980793622
8,18,20,0.7692307692307693,0.00022649030621489405
8,19,27,1.0384615384615385,0.000305761913390107
8,20,22,0.8461538461538461,0.00024913933683638344
8,21,22,0.8461538461538461,0.00024913933683638344
8,22,25,0.9615384615384616,0.00028311288276861756
8,23,20,0.7692307692307693,0.00022649030621489405
9,0,21,0.8076923076923077,0.00023781482152563873
9,1,36,1.3846153846153846,0.0004076825511868092
9,2,26,1.0,0.0002944373980793622
9,3,36,1.3846153846153846,0.0004076825511868092
9,4,42,1.6153846153846154,0.00047562964305127747
9,5,31,1.1923076923076923,0.00035105997463308575
9,6,22,0.8461538461538461,0.00024913933683638344
