Day,Count,Average per Video,Relative Probability (%)
1,13211,2201.8333333333335,52.96688316895197
2,3041,506.8333333333333,12.192286103760724
3,1917,319.5,7.6858311282174645
4,1085,180.83333333333334,4.350092213936333
5,766,127.66666666666667,3.071125010023254
6,609,101.5,2.4416646620158766
7,455,75.83333333333333,1.824232218747494
8,327,54.5,1.3110416165503969
9,290,48.333333333333336,1.1626974581027987
10,227,37.833333333333336,0.9101114585839146
11,187,31.166666666666668,0.7497393953973218
12,174,29.0,0.697618474861679
13,103,17.166666666666668,0.41295806270547675
14,101,16.833333333333332,0.4049394595461471
15,102,17.0,0.4089487611258119
16,80,13.333333333333334,0.32074412637318583
17,80,13.333333333333334,0.32074412637318583
18,63,10.5,0.25258599951888383
19,53,8.833333333333334,0.2124929837222356
20,55,9.166666666666666,0.22051158688156525
21,82,13.666666666666666,0.3287627295325154
22,52,8.666666666666666,0.20848368214257074
23,55,9.166666666666666,0.22051158688156525
24,34,5.666666666666667,0.13631625370860398
25,33,5.5,0.13230695212893914
26,36,6.0,0.14433485686793363
27,28,4.666666666666667,0.11226044423061504
28,29,4.833333333333333,0.11626974581027984
29,37,6.166666666666667,0.14834415844759843
30,22,3.6666666666666665,0.08820463475262609
31,27,4.5,0.10825114265095019
32,13,2.1666666666666665,0.052120920535642684
33,21,3.5,0.08419533317296127
34,14,2.3333333333333335,0.05613022211530752
35,15,2.5,0.06013952369497233
36,17,2.8333333333333335,0.06815812685430199
37,17,2.8333333333333335,0.06815812685430199
38,17,2.8333333333333335,0.06815812685430199
39,19,3.1666666666666665,0.07617673001363162
40,17,2.8333333333333335,0.06815812685430199
41,14,2.3333333333333335,0.05613022211530752
42,11,1.8333333333333333,0.044102317376313045
43,21,3.5,0.08419533317296127
44,12,2.0,0.04811161895597787
45,17,2.8333333333333335,0.06815812685430199
46,13,2.1666666666666665,0.052120920535642684
47,13,2.1666666666666665,0.052120920535642684
48,14,2.3333333333333335,0.05613022211530752
49,15,2.5,0.06013952369497233
50,13,2.1666666666666665,0.052120920535642684
51,12,2.0,0.04811161895597787
52,13,2.1666666666666665,0.052120920535642684
53,14,2.3333333333333335,0.05613022211530752
54,8,1.3333333333333333,0.032074412637318576
55,9,1.5,0.036083714216983406
56,8,1.3333333333333333,0.032074412637318576
57,13,2.1666666666666665,0.052120920535642684
58,17,2.8333333333333335,0.06815812685430199
59,13,2.1666666666666665,0.052120920535642684
60,14,2.3333333333333335,0.05613022211530752
61,11,1.8333333333333333,0.044102317376313045
62,11,1.8333333333333333,0.044102317376313045
63,19,3.1666666666666665,0.07617673001363162
64,16,2.6666666666666665,0.06414882527463715
65,16,2.6666666666666665,0.06414882527463715
66,13,2.1666666666666665,0.052120920535642684
67,9,1.5,0.036083714216983406
68,6,1.0,0.024055809477988934
69,1,0.16666666666666666,0.004009301579664822
70,13,2.1666666666666665,0.052120920535642684
71,8,1.3333333333333333,0.032074412637318576
72,4,0.6666666666666666,0.016037206318659288
73,12,2.0,0.04811161895597787
74,12,2.0,0.04811161895597787
75,5,0.8333333333333334,0.020046507898324115
76,8,1.3333333333333333,0.032074412637318576
77,6,1.0,0.024055809477988934
78,3,0.5,0.012027904738994467
79,12,2.0,0.04811161895597787
80,6,1.0,0.024055809477988934
81,14,2.3333333333333335,0.05613022211530752
82,7,1.1666666666666667,0.02806511105765376
83,9,1.5,0.036083714216983406
84,8,1.3333333333333333,0.032074412637318576
85,7,1.1666666666666667,0.02806511105765376
86,7,1.1666666666666667,0.02806511105765376
87,9,1.5,0.036083714216983406
88,7,1.1666666666666667,0.02806511105765376
89,11,1.8333333333333333,0.044102317376313045
90,10,1.6666666666666667,0.04009301579664823
91,8,1.3333333333333333,0.032074412637318576
92,30,5.0,0.12027904738994466
93,11,1.8333333333333333,0.044102317376313045
94,5,0.8333333333333334,0.020046507898324115
95,6,1.0,0.024055809477988934
96,5,0.8333333333333334,0.020046507898324115
97,8,1.3333333333333333,0.032074412637318576
98,2,0.3333333333333333,0.008018603159329644
99,6,1.0,0.024055809477988934
100,4,0.6666666666666666,0.016037206318659288
101,11,1.8333333333333333,0.044102317376313045
102,6,1.0,0.024055809477988934
103,8,1.3333333333333333,0.032074412637318576
104,10,1.6666666666666667,0.04009301579664823
105,2,0.3333333333333333,0.008018603159329644
106,10,1.6666666666666667,0.04009301579664823
107,10,1.6666666666666667,0.04009301579664823
108,4,0.6666666666666666,0.016037206318659288
109,4,0.6666666666666666,0.016037206318659288
110,2,0.3333333333333333,0.008018603159329644
111,13,2.1666666666666665,0.052120920535642684
112,7,1.1666666666666667,0.02806511105765376
113,6,1.0,0.024055809477988934
114,4,0.6666666666666666,0.016037206318659288
115,5,0.8333333333333334,0.020046507898324115
116,13,2.1666666666666665,0.052120920535642684
117,8,1.3333333333333333,0.032074412637318576
118,7,1.1666666666666667,0.02806511105765376
119,3,0.5,0.012027904738994467
120,17,2.8333333333333335,0.06815812685430199
121,9,1.5,0.036083714216983406
122,11,1.8333333333333333,0.044102317376313045
123,10,1.6666666666666667,0.04009301579664823
124,5,0.8333333333333334,0.020046507898324115
125,8,1.3333333333333333,0.032074412637318576
126,3,0.5,0.012027904738994467
127,6,1.0,0.024055809477988934
128,8,1.3333333333333333,0.032074412637318576
129,8,1.3333333333333333,0.032074412637318576
130,10,1.6666666666666667,0.04009301579664823
131,3,0.5,0.012027904738994467
132,11,1.8333333333333333,0.044102317376313045
133,3,0.5,0.012027904738994467
134,9,1.5,0.036083714216983406
135,7,1.1666666666666667,0.02806511105765376
136,6,1.0,0.024055809477988934
137,7,1.1666666666666667,0.02806511105765376
138,4,0.6666666666666666,0.016037206318659288
139,6,1.0,0.024055809477988934
140,4,0.6666666666666666,0.016037206318659288
141,5,0.8333333333333334,0.020046507898324115
142,8,1.3333333333333333,0.032074412637318576
143,5,0.8333333333333334,0.020046507898324115
144,7,1.1666666666666667,0.02806511105765376
145,4,0.6666666666666666,0.016037206318659288
146,2,0.3333333333333333,0.008018603159329644
147,7,1.1666666666666667,0.02806511105765376
148,3,0.5,0.012027904738994467
149,4,0.6666666666666666,0.016037206318659288
150,7,1.1666666666666667,0.02806511105765376
151,9,1.5,0.036083714216983406
152,10,1.6666666666666667,0.04009301579664823
153,3,0.5,0.012027904738994467
154,5,0.8333333333333334,0.020046507898324115
155,1,0.16666666666666666,0.004009301579664822
156,4,0.6666666666666666,0.016037206318659288
157,2,0.3333333333333333,0.008018603159329644
158,1,0.16666666666666666,0.004009301579664822
159,9,1.5,0.036083714216983406
160,3,0.5,0.012027904738994467
161,3,0.5,0.012027904738994467
162,5,0.8333333333333334,0.020046507898324115
163,5,0.8333333333333334,0.020046507898324115
164,2,0.3333333333333333,0.008018603159329644
165,2,0.3333333333333333,0.008018603159329644
166,4,0.6666666666666666,0.016037206318659288
167,2,0.3333333333333333,0.008018603159329644
