Day,Count,Average per Video,Relative Probability (%)
1,38254,1319.103448275862,42.75862068965517
2,7635,263.2758620689655,8.534063600290615
3,5624,193.93103448275863,6.286257195551332
4,3756,129.51724137931035,4.198289834013301
5,2716,93.65517241379311,3.0358240652769237
6,1955,67.41379310344827,2.1852120941150166
7,1598,55.10344827586207,1.7861733638853179
8,1377,47.48275862068966,1.539149388028838
9,1027,35.41379310344828,1.1479349466271727
10,888,30.620689655172413,0.9925669256133682
11,744,25.655172413793103,0.8316101268652544
12,675,23.275862068965516,0.7544849941317832
13,603,20.79310344827586,0.6740065947577264
14,581,20.03448275862069,0.6494159727267645
15,511,17.620689655172413,0.5711730844464314
16,526,18.137931034482758,0.58793941764936
17,481,16.586206896551722,0.5376404180405744
18,441,15.206896551724139,0.4929301961660984
19,449,15.482758620689655,0.5018722405409937
20,453,15.620689655172415,0.5063432627284412
21,401,13.827586206896552,0.44821997429162236
22,411,14.172413793103448,0.45939752976024134
23,347,11.96551724137931,0.3878611747610797
24,279,9.620689655172415,0.31185379757447046
25,357,12.310344827586206,0.39903873022969866
26,228,7.862068965517241,0.2548482646845135
27,280,9.655172413793103,0.31297155312133235
28,218,7.517241379310345,0.24367070921589448
29,212,7.310344827586207,0.23696417593472305
30,165,5.689655172413793,0.18442966523221366
31,179,6.172413793103448,0.2000782428882803
32,188,6.482758620689655,0.2101380428100374
33,160,5.517241379310345,0.1788408874979042
34,149,5.137931034482759,0.16654557648242327
35,134,4.620689655172414,0.14977924327949474
36,125,4.310344827586207,0.13971944335773764
37,114,3.9310344827586206,0.12742413234225675
38,124,4.275862068965517,0.13860168781087573
39,109,3.7586206896551726,0.12183535460794724
40,118,4.068965517241379,0.13189515452970432
41,120,4.137931034482759,0.13413066562342815
42,108,3.7241379310344827,0.12071759906108531
43,98,3.3793103448275863,0.10954004359246632
44,113,3.896551724137931,0.12630637679539483
45,98,3.3793103448275863,0.10954004359246632
46,134,4.620689655172414,0.14977924327949474
47,128,4.413793103448276,0.14307270999832333
48,137,4.724137931034483,0.15313250992008048
49,134,4.620689655172414,0.14977924327949474
50,121,4.172413793103448,0.13524842117029004
51,111,3.8275862068965516,0.12407086570167103
52,106,3.6551724137931036,0.11848208796736152
53,101,3.4827586206896552,0.112893310233052
54,93,3.206896551724138,0.1039512658581568
55,92,3.1724137931034484,0.10283351031129492
56,87,3.0,0.0972447325769854
57,88,3.0344827586206895,0.0983624881238473
58,86,2.9655172413793105,0.0961269770301235
59,85,2.9310344827586206,0.09500922148326159
60,114,3.9310344827586206,0.12742413234225675
61,78,2.689655172413793,0.0871849326552283
62,77,2.6551724137931036,0.0860671771083664
63,59,2.0344827586206895,0.06594757726485216
64,65,2.2413793103448274,0.07265411054602357
65,58,2.0,0.06482982171799027
66,68,2.3448275862068964,0.07600737718660927
67,66,2.2758620689655173,0.07377186609288548
68,59,2.0344827586206895,0.06594757726485216
69,55,1.896551724137931,0.06147655507740456
70,74,2.5517241379310347,0.08271391046778069
71,79,2.7241379310344827,0.08830268820209018
72,58,2.0,0.06482982171799027
73,60,2.0689655172413794,0.06706533281171408
74,75,2.586206896551724,0.08383166601464259
75,46,1.5862068965517242,0.05141675515564746
76,71,2.4482758620689653,0.07936064382719497
77,85,2.9310344827586206,0.09500922148326159
78,75,2.586206896551724,0.08383166601464259
79,63,2.1724137931034484,0.07041859945229978
80,47,1.6206896551724137,0.05253451070250935
81,68,2.3448275862068964,0.07600737718660927
82,65,2.2413793103448274,0.07265411054602357
83,65,2.2413793103448274,0.07265411054602357
84,53,1.8275862068965518,0.05924104398368076
85,49,1.6896551724137931,0.05477002179623316
86,70,2.413793103448276,0.07824288828033309
87,55,1.896551724137931,0.06147655507740456
88,51,1.7586206896551724,0.05700553288995695
89,42,1.4482758620689655,0.04694573296819985
90,55,1.896551724137931,0.06147655507740456
91,47,1.6206896551724137,0.05253451070250935
92,60,2.0689655172413794,0.06706533281171408
93,75,2.586206896551724,0.08383166601464259
94,71,2.4482758620689653,0.07936064382719497
95,59,2.0344827586206895,0.06594757726485216
96,51,1.7586206896551724,0.05700553288995695
97,47,1.6206896551724137,0.05253451070250935
98,64,2.206896551724138,0.07153635499916167
99,47,1.6206896551724137,0.05253451070250935
100,42,1.4482758620689655,0.04694573296819985
101,47,1.6206896551724137,0.05253451070250935
102,38,1.3103448275862069,0.04247471078075224
103,37,1.2758620689655173,0.041356955233890345
104,52,1.793103448275862,0.05812328843681886
105,29,1.0,0.03241491085899514
106,35,1.206896551724138,0.03912144414016654
107,61,2.103448275862069,0.06818308835857598
108,49,1.6896551724137931,0.05477002179623316
109,43,1.4827586206896552,0.04806348851506175
110,37,1.2758620689655173,0.041356955233890345
111,46,1.5862068965517242,0.05141675515564746
112,61,2.103448275862069,0.06818308835857598
113,52,1.793103448275862,0.05812328843681886
114,32,1.103448275862069,0.03576817749958083
115,54,1.8620689655172413,0.060358799530542656
116,29,1.0,0.03241491085899514
117,41,1.4137931034482758,0.04582797742133795
118,55,1.896551724137931,0.06147655507740456
119,66,2.2758620689655173,0.07377186609288548
120,47,1.6206896551724137,0.05253451070250935
121,47,1.6206896551724137,0.05253451070250935
122,35,1.206896551724138,0.03912144414016654
123,52,1.793103448275862,0.05812328843681886
124,58,2.0,0.06482982171799027
125,33,1.1379310344827587,0.03688593304644274
126,37,1.2758620689655173,0.041356955233890345
127,55,1.896551724137931,0.06147655507740456
128,63,2.1724137931034484,0.07041859945229978
129,60,2.0689655172413794,0.06706533281171408
130,42,1.4482758620689655,0.04694573296819985
131,59,2.0344827586206895,0.06594757726485216
132,54,1.8620689655172413,0.060358799530542656
133,45,1.5517241379310345,0.050298999608785554
134,69,2.3793103448275863,0.07712513273347117
135,48,1.6551724137931034,0.05365226624937126
136,41,1.4137931034482758,0.04582797742133795
137,48,1.6551724137931034,0.05365226624937126
138,62,2.1379310344827585,0.06930084390543786
139,65,2.2413793103448274,0.07265411054602357
140,47,1.6206896551724137,0.05253451070250935
