Day,Hour,Count,Average per Video,Relative Probability
0,0,9621,740.0769230769231,0.0693270498713764
0,1,7842,603.2307692307693,0.056507922782593686
0,2,6271,482.38461538461536,0.04518760313308403
0,3,5237,402.84615384615387,0.037736800766697665
0,4,4311,331.61538461538464,0.031064225339933867
0,5,3940,303.0769230769231,0.02839087168623044
0,6,3399,261.46153846153845,0.02449253118312113
0,7,3016,232.0,0.021732707869459644
0,8,2735,210.3846153846154,0.019707876665441687
0,9,2700,207.69230769230768,0.019455673490564006
0,10,2307,177.46153846153845,0.016623792126937466
0,11,2020,155.3846153846154,0.014555726092940478
0,12,1908,146.76923076923077,0.013748675933331898
0,13,1828,140.6153846153846,0.013172211533611483
0,14,1778,136.76923076923077,0.012811921283786224
0,15,1596,122.76923076923077,0.01150046477442228
0,16,1574,121.07692307692308,0.011341937064499165
0,17,1422,109.38461538461539,0.010246654705030377
0,18,1212,93.23076923076923,0.008733435655764286
0,19,1190,91.53846153846153,0.008574907945841172
0,20,1161,89.3076923076923,0.008365939600942522
0,21,1111,85.46153846153847,0.008005649351117264
0,22,1093,84.07692307692308,0.00787594486118017
0,23,1016,78.15384615384616,0.007321097876449271
1,0,904,69.53846153846153,0.006514047716840689
1,1,811,62.38461538461539,0.0058439078521657075
1,2,797,61.30769230769231,0.005743026582214634
1,3,803,61.76923076923077,0.0057862614121936655
1,4,678,52.15384615384615,0.004885535787630517
1,5,697,53.61538461538461,0.005022446082564115
1,6,674,51.84615384615385,0.0048567125676444965
1,7,718,55.23076923076923,0.005173767987490725
1,8,678,52.15384615384615,0.004885535787630517
1,9,630,48.46153846153846,0.0045396571477982674
1,10,679,52.23076923076923,0.004892741592627022
1,11,608,46.76923076923077,0.004381129437875154
1,12,591,45.46153846153846,0.004258630752934566
1,13,572,44.0,0.004121720458000967
1,14,519,39.92307692307692,0.003739812793186192
1,15,519,39.92307692307692,0.003739812793186192
1,16,457,35.15384615384615,0.0032930528834028707
1,17,463,35.61538461538461,0.0033362877133819016
1,18,464,35.69230769230769,0.003343493518378407
1,19,506,38.92307692307692,0.0036461373282316244
1,20,513,39.46153846153846,0.003696577963207161
1,21,507,39.0,0.00365334313322813
1,22,479,36.84615384615385,0.003451580593325985
1,23,486,37.38461538461539,0.003502021228301521
2,0,466,35.84615384615385,0.0033579051283714172
2,1,387,29.76923076923077,0.0027886465336475074
2,2,415,31.923076923076923,0.0029904090735496528
2,3,397,30.53846153846154,0.0028607045836125597
2,4,376,28.923076923076923,0.0027093826786859505
2,5,392,30.153846153846153,0.0028246755586300333
2,6,311,23.923076923076923,0.002241005353913113
2,7,351,27.0,0.0025292375537733208
2,8,371,28.53846153846154,0.0026733536537034246
2,9,380,29.23076923076923,0.002738205898671971
2,10,389,29.923076923076923,0.002803058143640518
2,11,342,26.307692307692307,0.0024643853088047738
2,12,412,31.692307692307693,0.002968791658560137
2,13,390,30.0,0.002810263948637023
2,14,362,27.846153846153847,0.002608501408734878
2,15,339,26.076923076923077,0.0024427678938152586
2,16,319,24.53846153846154,0.0022986517938851547
2,17,388,29.846153846153847,0.0027958523386440127
2,18,368,28.307692307692307,0.002651736238713909
2,19,334,25.692307692307693,0.0024067388688327326
2,20,347,26.692307692307693,0.0025004143337873
2,21,356,27.384615384615383,0.0025652665787558467
2,22,373,28.692307692307693,0.002687765263696435
2,23,344,26.46153846153846,0.002478796918797784
3,0,348,26.76923076923077,0.002507620138783805
3,1,296,22.76923076923077,0.0021329182789655357
3,2,317,24.384615384615383,0.0022842401838921444
3,3,336,25.846153846153847,0.002421150478825743
3,4,300,23.076923076923077,0.0021617414989515563
3,5,313,24.076923076923077,0.0022554169639061234
3,6,280,21.53846153846154,0.0020176253990214525
3,7,281,21.615384615384617,0.002024831204017958
3,8,255,19.615384615384617,0.001837480274108823
3,9,259,19.923076923076923,0.0018663034940948435
3,10,264,20.307692307692307,0.0019023325190773693
3,11,275,21.153846153846153,0.0019815963740389265
3,12,310,23.846153846153847,0.002233799548916608
3,13,302,23.23076923076923,0.0021761531089445666
3,14,281,21.615384615384617,0.002024831204017958
3,15,238,18.307692307692307,0.0017149815891682346
3,16,254,19.53846153846154,0.0018302744691123178
3,17,212,16.307692307692307,0.0015276306592590997
3,18,202,15.538461538461538,0.0014555726092940478
3,19,252,19.384615384615383,0.001815862859119307
3,20,224,17.23076923076923,0.0016141003192171619
3,21,243,18.692307692307693,0.0017510106141507605
3,22,220,16.923076923076923,0.0015852770992311413
3,23,242,18.615384615384617,0.0017438048091542554
4,0,210,16.153846153846153,0.0015132190492660894
4,1,227,17.46153846153846,0.0016357177342066773
4,2,252,19.384615384615383,0.001815862859119307
4,3,255,19.615384615384617,0.001837480274108823
4,4,247,19.0,0.0017798338341367813
4,5,236,18.153846153846153,0.001700569979175224
4,6,228,17.53846153846154,0.0016429235392031829
4,7,266,20.46153846153846,0.0019167441290703798
4,8,222,17.076923076923077,0.0015996887092241516
4,9,174,13.384615384615385,0.0012538100693919025
4,10,159,12.23076923076923,0.0011457229944443247
4,11,175,13.461538461538462,0.0012610158743884077
4,12,217,16.692307692307693,0.0015636596842416258
4,13,171,13.153846153846153,0.0012321926544023869
4,14,147,11.307692307692308,0.0010592533344862627
4,15,166,12.76923076923077,0.0011961636294198612
4,16,170,13.076923076923077,0.0012249868494058817
4,17,166,12.76923076923077,0.0011961636294198612
4,18,183,14.076923076923077,0.0013186623143604493
4,19,147,11.307692307692308,0.0010592533344862627
4,20,173,13.307692307692308,0.0012466042643953974
4,21,155,11.923076923076923,0.001116899774458304
4,22,167,12.846153846153847,0.0012033694344163663
4,23,183,14.076923076923077,0.0013186623143604493
5,0,165,12.692307692307692,0.0011889578244233558
5,1,176,13.538461538461538,0.001268221679384913
5,2,132,10.153846153846153,0.0009511662595386846
5,3,130,10.0,0.0009367546495456743
5,4,173,13.307692307692308,0.0012466042643953974
5,5,145,11.153846153846153,0.0010448417244932522
5,6,123,9.461538461538462,0.0008863140145701381
5,7,100,7.6923076923076925,0.0007205804996505187
5,8,129,9.923076923076923,0.0009295488445491692
5,9,112,8.615384615384615,0.0008070501596085809
5,10,119,9.153846153846153,0.0008574907945841173
5,11,126,9.692307692307692,0.0009079314295596535
5,12,92,7.076923076923077,0.0006629340596784772
5,13,128,9.846153846153847,0.000922343039552664
5,14,130,10.0,0.0009367546495456743
5,15,118,9.076923076923077,0.000850284989587612
5,16,133,10.23076923076923,0.0009583720645351899
5,17,103,7.923076923076923,0.0007421979146400343
5,18,124,9.538461538461538,0.0008935198195666432
5,19,112,8.615384615384615,0.0008070501596085809
5,20,153,11.76923076923077,0.0011024881644652938
5,21,137,10.538461538461538,0.0009871952845212106
5,22,134,10.307692307692308,0.0009655778695316951
5,23,120,9.23076923076923,0.0008646965995806224
6,0,117,9.0,0.0008430791845911069
6,1,100,7.6923076923076925,0.0007205804996505187
6,2,101,7.769230769230769,0.0007277863046470239
6,3,90,6.923076923076923,0.0006485224496854669
6,4,127,9.76923076923077,0.0009151372345561589
6,5,129,9.923076923076923,0.0009295488445491692
6,6,99,7.615384615384615,0.0007133746946540135
6,7,110,8.461538461538462,0.0007926385496155706
6,8,79,6.076923076923077,0.0005692585947239098
6,9,92,7.076923076923077,0.0006629340596784772
6,10,80,6.153846153846154,0.000576464399720415
6,11,84,6.461538461538462,0.0006052876197064357
6,12,106,8.153846153846153,0.0007638153296295498
6,13,88,6.769230769230769,0.0006341108396924565
6,14,101,7.769230769230769,0.0007277863046470239
6,15,67,5.153846153846154,0.00048278893476584757
6,16,82,6.3076923076923075,0.0005908760097134253
6,17,74,5.6923076923076925,0.0005332295697413839
6,18,73,5.615384615384615,0.0005260237647448787
6,19,78,6.0,0.0005620527897274046
6,20,75,5.769230769230769,0.0005404353747378891
6,21,76,5.846153846153846,0.0005476411797343942
6,22,81,6.230769230769231,0.0005836702047169202
6,23,81,6.230769230769231,0.0005836702047169202
7,0,82,6.3076923076923075,0.0005908760097134253
7,1,93,7.153846153846154,0.0006701398646749825
7,2,75,5.769230769230769,0.0005404353747378891
7,3,85,6.538461538461538,0.0006124934247029409
7,4,77,5.923076923076923,0.0005548469847308995
7,5,79,6.076923076923077,0.0005692585947239098
7,6,58,4.461538461538462,0.00041793668979730087
7,7,47,3.6153846153846154,0.0003386728348357438
7,8,53,4.076923076923077,0.0003819076648147749
7,9,85,6.538461538461538,0.0006124934247029409
7,10,70,5.384615384615385,0.0005044063497553631
7,11,63,4.846153846153846,0.00045396571477982677
7,12,67,5.153846153846154,0.00048278893476584757
7,13,55,4.230769230769231,0.0003963192748077853
7,14,69,5.3076923076923075,0.0004972005447588579
7,15,83,6.384615384615385,0.0005980818147099306
7,16,55,4.230769230769231,0.0003963192748077853
7,17,76,5.846153846153846,0.0005476411797343942
7,18,66,5.076923076923077,0.0004755831297693423
7,19,56,4.3076923076923075,0.00040352507980429046
7,20,67,5.153846153846154,0.00048278893476584757
7,21,64,4.923076923076923,0.000461171519776332
7,22,65,5.0,0.00046837732477283717
7,23,69,5.3076923076923075,0.0004972005447588579
8,0,57,4.384615384615385,0.0004107308848007957
8,1,63,4.846153846153846,0.00045396571477982677
8,2,63,4.846153846153846,0.00045396571477982677
8,3,61,4.6923076923076925,0.00043955410478681647
8,4,64,4.923076923076923,0.000461171519776332
8,5,57,4.384615384615385,0.0004107308848007957
8,6,40,3.076923076923077,0.0002882321998602075
8,7,45,3.4615384615384617,0.00032426122484273347
8,8,44,3.3846153846153846,0.00031705541984622826
8,9,39,3.0,0.0002810263948637023
8,10,42,3.230769230769231,0.00030264380985321786
