Day,Count,Average per Video,Relative Probability (%)
452,1,0.2,0.01746114894360049
453,4,0.8,0.06984459577440195
455,1,0.2,0.01746114894360049
456,6,1.2,0.10476689366160291
457,5,1.0,0.08730574471800244
458,4,0.8,0.06984459577440195
459,2,0.4,0.03492229788720098
461,4,0.8,0.06984459577440195
462,2,0.4,0.03492229788720098
463,3,0.6,0.052383446830801456
464,4,0.8,0.06984459577440195
465,1,0.2,0.01746114894360049
467,4,0.8,0.06984459577440195
468,2,0.4,0.03492229788720098
469,3,0.6,0.052383446830801456
470,2,0.4,0.03492229788720098
471,9,1.8,0.1571503404924044
472,3,0.6,0.052383446830801456
473,1,0.2,0.01746114894360049
475,1,0.2,0.01746114894360049
477,2,0.4,0.03492229788720098
478,1,0.2,0.01746114894360049
479,1,0.2,0.01746114894360049
480,3,0.6,0.052383446830801456
481,2,0.4,0.03492229788720098
482,2,0.4,0.03492229788720098
485,5,1.0,0.08730574471800244
487,3,0.6,0.052383446830801456
488,2,0.4,0.03492229788720098
489,3,0.6,0.052383446830801456
491,3,0.6,0.052383446830801456
492,6,1.2,0.10476689366160291
493,2,0.4,0.03492229788720098
494,5,1.0,0.08730574471800244
495,2,0.4,0.03492229788720098
496,4,0.8,0.06984459577440195
497,5,1.0,0.08730574471800244
498,1,0.2,0.01746114894360049
499,3,0.6,0.052383446830801456
500,2,0.4,0.03492229788720098
501,1,0.2,0.01746114894360049
502,2,0.4,0.03492229788720098
503,2,0.4,0.03492229788720098
504,1,0.2,0.01746114894360049
505,1,0.2,0.01746114894360049
507,2,0.4,0.03492229788720098
508,1,0.2,0.01746114894360049
509,4,0.8,0.06984459577440195
510,2,0.4,0.03492229788720098
511,3,0.6,0.052383446830801456
512,3,0.6,0.052383446830801456
513,2,0.4,0.03492229788720098
514,4,0.8,0.06984459577440195
515,5,1.0,0.08730574471800244
516,3,0.6,0.052383446830801456
517,3,0.6,0.052383446830801456
518,3,0.6,0.052383446830801456
519,3,0.6,0.052383446830801456
520,5,1.0,0.08730574471800244
522,5,1.0,0.08730574471800244
523,3,0.6,0.052383446830801456
524,6,1.2,0.10476689366160291
525,4,0.8,0.06984459577440195
526,8,1.6,0.1396891915488039
527,2,0.4,0.03492229788720098
528,1,0.2,0.01746114894360049
529,2,0.4,0.03492229788720098
531,3,0.6,0.052383446830801456
