Day,Hour,Count,Average per Video,Relative Probability
3,11,1,1.0,0.000643915003219575
3,14,1,1.0,0.000643915003219575
3,18,3,3.0,0.0019317450096587251
3,20,2,2.0,0.00128783000643915
3,21,1,1.0,0.000643915003219575
3,22,2,2.0,0.00128783000643915
3,23,2,2.0,0.00128783000643915
4,0,2,2.0,0.00128783000643915
4,1,1,1.0,0.000643915003219575
4,2,7,7.0,0.004507405022537025
4,3,2,2.0,0.00128783000643915
4,4,2,2.0,0.00128783000643915
4,5,2,2.0,0.00128783000643915
4,6,2,2.0,0.00128783000643915
4,7,1,1.0,0.000643915003219575
4,8,1,1.0,0.000643915003219575
4,9,2,2.0,0.00128783000643915
4,10,1,1.0,0.000643915003219575
4,12,2,2.0,0.00128783000643915
4,16,1,1.0,0.000643915003219575
4,17,1,1.0,0.000643915003219575
4,19,2,2.0,0.00128783000643915
4,20,3,3.0,0.0019317450096587251
4,21,2,2.0,0.00128783000643915
4,22,1,1.0,0.000643915003219575
5,0,2,2.0,0.00128783000643915
5,1,3,3.0,0.0019317450096587251
5,2,2,2.0,0.00128783000643915
5,3,3,3.0,0.0019317450096587251
5,5,3,3.0,0.0019317450096587251
5,6,1,1.0,0.000643915003219575
5,13,1,1.0,0.000643915003219575
5,15,1,1.0,0.000643915003219575
5,16,1,1.0,0.000643915003219575
5,19,2,2.0,0.00128783000643915
5,20,1,1.0,0.000643915003219575
5,22,2,2.0,0.00128783000643915
5,23,2,2.0,0.00128783000643915
6,0,3,3.0,0.0019317450096587251
6,2,3,3.0,0.0019317450096587251
6,4,4,4.0,0.0025756600128783
6,5,1,1.0,0.000643915003219575
6,7,1,1.0,0.000643915003219575
6,10,1,1.0,0.000643915003219575
6,12,2,2.0,0.00128783000643915
6,14,5,5.0,0.003219575016097875
6,15,1,1.0,0.000643915003219575
6,16,2,2.0,0.00128783000643915
6,19,1,1.0,0.000643915003219575
6,20,1,1.0,0.000643915003219575
6,21,2,2.0,0.00128783000643915
6,22,1,1.0,0.000643915003219575
6,23,2,2.0,0.00128783000643915
7,0,4,4.0,0.0025756600128783
7,1,3,3.0,0.0019317450096587251
7,2,1,1.0,0.000643915003219575
7,3,2,2.0,0.00128783000643915
7,7,3,3.0,0.0019317450096587251
7,9,2,2.0,0.00128783000643915
7,11,1,1.0,0.000643915003219575
7,12,1,1.0,0.000643915003219575
7,17,1,1.0,0.000643915003219575
7,18,1,1.0,0.000643915003219575
7,19,1,1.0,0.000643915003219575
7,21,2,2.0,0.00128783000643915
7,23,2,2.0,0.00128783000643915
8,0,1,1.0,0.000643915003219575
8,1,1,1.0,0.000643915003219575
8,2,1,1.0,0.000643915003219575
8,3,1,1.0,0.000643915003219575
8,4,3,3.0,0.0019317450096587251
8,5,1,1.0,0.000643915003219575
8,8,1,1.0,0.000643915003219575
8,10,1,1.0,0.000643915003219575
8,13,2,2.0,0.00128783000643915
8,15,1,1.0,0.000643915003219575
8,17,2,2.0,0.00128783000643915
8,18,1,1.0,0.000643915003219575
8,21,1,1.0,0.000643915003219575
8,22,2,2.0,0.00128783000643915
9,0,2,2.0,0.00128783000643915
9,1,3,3.0,0.0019317450096587251
9,2,2,2.0,0.00128783000643915
9,4,1,1.0,0.000643915003219575
9,5,1,1.0,0.000643915003219575
9,7,3,3.0,0.0019317450096587251
9,13,1,1.0,0.000643915003219575
9,15,2,2.0,0.00128783000643915
9,17,1,1.0,0.000643915003219575
9,18,1,1.0,0.000643915003219575
9,19,2,2.0,0.00128783000643915
9,20,1,1.0,0.000643915003219575
9,22,1,1.0,0.000643915003219575
9,23,2,2.0,0.00128783000643915
10,0,1,1.0,0.000643915003219575
10,1,2,2.0,0.00128783000643915
10,2,2,2.0,0.00128783000643915
10,3,1,1.0,0.000643915003219575
10,4,1,1.0,0.000643915003219575
10,5,1,1.0,0.000643915003219575
10,10,1,1.0,0.000643915003219575
10,11,3,3.0,0.0019317450096587251
10,14,1,1.0,0.000643915003219575
10,17,1,1.0,0.000643915003219575
10,19,1,1.0,0.000643915003219575
10,20,2,2.0,0.00128783000643915
10,21,1,1.0,0.000643915003219575
11,0,2,2.0,0.00128783000643915
11,5,1,1.0,0.000643915003219575
11,6,2,2.0,0.00128783000643915
11,7,2,2.0,0.00128783000643915
11,8,1,1.0,0.000643915003219575
11,10,1,1.0,0.000643915003219575
11,11,1,1.0,0.000643915003219575
11,17,1,1.0,0.000643915003219575
11,18,1,1.0,0.000643915003219575
11,20,1,1.0,0.000643915003219575
11,23,1,1.0,0.000643915003219575
12,0,1,1.0,0.000643915003219575
12,5,3,3.0,0.0019317450096587251
12,7,2,2.0,0.00128783000643915
12,8,1,1.0,0.000643915003219575
12,15,1,1.0,0.000643915003219575
12,16,1,1.0,0.000643915003219575
13,0,2,2.0,0.00128783000643915
13,1,1,1.0,0.000643915003219575
13,2,1,1.0,0.000643915003219575
13,3,1,1.0,0.000643915003219575
13,16,1,1.0,0.000643915003219575
13,18,2,2.0,0.00128783000643915
13,20,1,1.0,0.000643915003219575
13,21,2,2.0,0.00128783000643915
14,2,3,3.0,0.0019317450096587251
14,6,1,1.0,0.000643915003219575
14,7,1,1.0,0.000643915003219575
14,12,1,1.0,0.000643915003219575
14,13,1,1.0,0.000643915003219575
14,14,2,2.0,0.00128783000643915
14,18,1,1.0,0.000643915003219575
14,21,6,6.0,0.0038634900193174502
14,22,5,5.0,0.003219575016097875
15,0,1,1.0,0.000643915003219575
15,1,2,2.0,0.00128783000643915
15,2,1,1.0,0.000643915003219575
15,3,3,3.0,0.0019317450096587251
15,4,1,1.0,0.000643915003219575
15,5,1,1.0,0.000643915003219575
15,10,1,1.0,0.000643915003219575
15,12,1,1.0,0.000643915003219575
15,19,1,1.0,0.000643915003219575
15,20,1,1.0,0.000643915003219575
16,1,2,2.0,0.00128783000643915
16,4,1,1.0,0.000643915003219575
16,7,2,2.0,0.00128783000643915
16,10,1,1.0,0.000643915003219575
16,16,1,1.0,0.000643915003219575
16,18,1,1.0,0.000643915003219575
16,21,1,1.0,0.000643915003219575
16,22,1,1.0,0.000643915003219575
17,7,1,1.0,0.000643915003219575
17,9,1,1.0,0.000643915003219575
17,17,1,1.0,0.000643915003219575
17,19,1,1.0,0.000643915003219575
17,20,1,1.0,0.000643915003219575
17,22,1,1.0,0.000643915003219575
18,2,1,1.0,0.000643915003219575
18,3,2,2.0,0.00128783000643915
18,7,1,1.0,0.000643915003219575
18,20,2,2.0,0.00128783000643915
18,21,1,1.0,0.000643915003219575
19,1,1,1.0,0.000643915003219575
19,2,1,1.0,0.000643915003219575
19,3,2,2.0,0.00128783000643915
19,22,1,1.0,0.000643915003219575
20,4,1,1.0,0.000643915003219575
20,23,1,1.0,0.000643915003219575
21,0,1,1.0,0.000643915003219575
21,1,1,1.0,0.000643915003219575
21,2,3,3.0,0.0019317450096587251
21,11,1,1.0,0.000643915003219575
21,18,1,1.0,0.000643915003219575
21,19,1,1.0,0.000643915003219575
22,4,2,2.0,0.00128783000643915
22,13,1,1.0,0.000643915003219575
22,18,1,1.0,0.000643915003219575
23,4,1,1.0,0.000643915003219575
23,5,1,1.0,0.000643915003219575
23,18,12,12.0,0.0077269800386349004
23,23,1,1.0,0.000643915003219575
24,2,1,1.0,0.000643915003219575
24,16,1,1.0,0.000643915003219575
24,19,1,1.0,0.000643915003219575
24,20,1,1.0,0.000643915003219575
24,22,1,1.0,0.000643915003219575
24,23,1,1.0,0.000643915003219575
25,3,1,1.0,0.000643915003219575
25,19,2,2.0,0.00128783000643915
25,20,3,3.0,0.0019317450096587251
26,4,1,1.0,0.000643915003219575
26,18,1,1.0,0.000643915003219575
26,20,1,1.0,0.000643915003219575
26,23,1,1.0,0.000643915003219575
27,1,1,1.0,0.000643915003219575
27,4,1,1.0,0.000643915003219575
27,6,1,1.0,0.000643915003219575
27,18,1,1.0,0.000643915003219575
28,15,1,1.0,0.000643915003219575
28,16,1,1.0,0.000643915003219575
28,19,1,1.0,0.000643915003219575
28,22,1,1.0,0.000643915003219575
