Day,Count,Average per Video,Relative Probability (%)
135,2,2.0,0.128783000643915
136,1,1.0,0.0643915003219575
140,1,1.0,0.0643915003219575
141,1,1.0,0.0643915003219575
143,2,2.0,0.128783000643915
145,4,4.0,0.25756600128783
146,1,1.0,0.0643915003219575
147,1,1.0,0.0643915003219575
148,1,1.0,0.0643915003219575
151,3,3.0,0.19317450096587252
153,1,1.0,0.0643915003219575
156,1,1.0,0.0643915003219575
161,1,1.0,0.0643915003219575
164,1,1.0,0.0643915003219575
166,3,3.0,0.19317450096587252
167,3,3.0,0.19317450096587252
169,1,1.0,0.0643915003219575
170,1,1.0,0.0643915003219575
172,1,1.0,0.0643915003219575
174,1,1.0,0.0643915003219575
178,1,1.0,0.0643915003219575
179,3,3.0,0.19317450096587252
180,1,1.0,0.0643915003219575
182,1,1.0,0.0643915003219575
184,1,1.0,0.0643915003219575
185,1,1.0,0.0643915003219575
187,1,1.0,0.0643915003219575
188,1,1.0,0.0643915003219575
189,1,1.0,0.0643915003219575
192,1,1.0,0.0643915003219575
194,1,1.0,0.0643915003219575
195,1,1.0,0.0643915003219575
196,1,1.0,0.0643915003219575
197,2,2.0,0.128783000643915
199,1,1.0,0.0643915003219575
200,3,3.0,0.19317450096587252
201,1,1.0,0.0643915003219575
202,1,1.0,0.0643915003219575
207,3,3.0,0.19317450096587252
210,2,2.0,0.128783000643915
211,1,1.0,0.0643915003219575
212,1,1.0,0.0643915003219575
215,2,2.0,0.128783000643915
216,1,1.0,0.0643915003219575
217,2,2.0,0.128783000643915
218,1,1.0,0.0643915003219575
220,1,1.0,0.0643915003219575
221,1,1.0,0.0643915003219575
230,1,1.0,0.0643915003219575
231,1,1.0,0.0643915003219575
232,2,2.0,0.128783000643915
235,1,1.0,0.0643915003219575
246,1,1.0,0.0643915003219575
251,1,1.0,0.0643915003219575
252,1,1.0,0.0643915003219575
255,2,2.0,0.128783000643915
256,1,1.0,0.0643915003219575
260,1,1.0,0.0643915003219575
263,2,2.0,0.128783000643915
268,2,2.0,0.128783000643915
272,2,2.0,0.128783000643915
273,1,1.0,0.0643915003219575
274,1,1.0,0.0643915003219575
275,1,1.0,0.0643915003219575
283,1,1.0,0.0643915003219575
285,1,1.0,0.0643915003219575
287,2,2.0,0.128783000643915
288,1,1.0,0.0643915003219575
290,3,3.0,0.19317450096587252
296,1,1.0,0.0643915003219575
297,1,1.0,0.0643915003219575
298,1,1.0,0.0643915003219575
300,1,1.0,0.0643915003219575
301,1,1.0,0.0643915003219575
304,3,3.0,0.19317450096587252
308,1,1.0,0.0643915003219575
309,2,2.0,0.128783000643915
315,1,1.0,0.0643915003219575
318,2,2.0,0.128783000643915
321,2,2.0,0.128783000643915
324,1,1.0,0.0643915003219575
329,1,1.0,0.0643915003219575
334,1,1.0,0.0643915003219575
359,1,1.0,0.0643915003219575
363,1,1.0,0.0643915003219575
378,1,1.0,0.0643915003219575
381,1,1.0,0.0643915003219575
384,2,2.0,0.128783000643915
388,1,1.0,0.0643915003219575
396,1,1.0,0.0643915003219575
398,4,4.0,0.25756600128783
408,2,2.0,0.128783000643915
409,1,1.0,0.0643915003219575
416,1,1.0,0.0643915003219575
419,1,1.0,0.0643915003219575
427,1,1.0,0.0643915003219575
439,3,3.0,0.19317450096587252
446,1,1.0,0.0643915003219575
447,1,1.0,0.0643915003219575
448,1,1.0,0.0643915003219575
455,3,3.0,0.19317450096587252
458,1,1.0,0.0643915003219575
459,1,1.0,0.0643915003219575
461,3,3.0,0.19317450096587252
464,3,3.0,0.19317450096587252
465,4,4.0,0.25756600128783
466,1,1.0,0.0643915003219575
468,1,1.0,0.0643915003219575
470,3,3.0,0.19317450096587252
471,1,1.0,0.0643915003219575
485,1,1.0,0.0643915003219575
487,1,1.0,0.0643915003219575
488,2,2.0,0.128783000643915
489,1,1.0,0.0643915003219575
490,1,1.0,0.0643915003219575
493,1,1.0,0.0643915003219575
500,1,1.0,0.0643915003219575
504,1,1.0,0.0643915003219575
515,1,1.0,0.0643915003219575
516,1,1.0,0.0643915003219575
523,1,1.0,0.0643915003219575
525,1,1.0,0.0643915003219575
531,1,1.0,0.0643915003219575
540,1,1.0,0.0643915003219575
541,1,1.0,0.0643915003219575
549,3,3.0,0.19317450096587252
571,1,1.0,0.0643915003219575
584,1,1.0,0.0643915003219575
587,1,1.0,0.0643915003219575
591,1,1.0,0.0643915003219575
602,1,1.0,0.0643915003219575
