Day,Count,Average per Video,Relative Probability (%)
1,131360,3550.2702702702704,49.94904710481087
2,28257,763.7027027027027,10.744596711637033
3,20032,541.4054054054054,7.617077585289063
4,11518,311.2972972972973,4.379667513346617
5,7421,200.56756756756758,2.821801755213166
6,5850,158.1081081081081,2.224436095943541
7,5279,142.67567567567568,2.007315923159992
8,2914,78.75675675675676,1.1080353476204239
9,2099,56.729729729729726,0.7981352761342722
10,1862,50.32432432432432,0.7080170958370724
11,1623,43.86486486486486,0.6171384245669005
12,1238,33.45945945945946,0.4707439122697614
13,1142,30.864864864864863,0.43424034556709806
14,1020,27.56756756756757,0.387850396215797
15,835,22.56756756756757,0.317504981215873
16,673,18.18918918918919,0.2559052124051288
17,753,20.35135135135135,0.2863248513240148
18,682,18.43243243243243,0.25932742178350343
19,709,19.16216216216216,0.26959404991862745
20,798,21.56756756756757,0.3034358982158882
21,785,21.216216216216218,0.2984927068915692
22,795,21.486486486486488,0.30229516175643
23,594,16.054054054054053,0.22586581897272878
24,512,13.837837837837839,0.19468568908087064
25,415,11.216216216216216,0.1578018768917213
26,323,8.72972972972973,0.12281929213500238
27,367,9.91891891891892,0.1395500935403897
28,354,9.567567567567568,0.13460690221607072
29,300,8.108108108108109,0.11407364594582264
30,266,7.1891891891891895,0.10114529940529607
31,220,5.945945945945946,0.0836540070269366
32,202,5.45945945945946,0.07680958827018725
33,172,4.648648648648648,0.06540222367560497
34,181,4.891891891891892,0.06882443305397966
35,153,4.135135135135135,0.05817755943236954
36,177,4.783783783783784,0.06730345110803536
37,131,3.5405405405405403,0.04981215872967588
38,151,4.081081081081081,0.05741706845939739
39,118,3.189189189189189,0.0448689674053569
40,144,3.891891891891892,0.054755350053994865
41,115,3.108108108108108,0.04372823094589867
42,98,2.6486486486486487,0.03726405767563539
43,119,3.2162162162162162,0.04524921289184298
44,88,2.3783783783783785,0.03346160281077464
45,143,3.864864864864865,0.05437510456750879
46,105,2.8378378378378377,0.03992577608103792
47,110,2.972972972972973,0.0418270035134683
48,112,3.027027027027027,0.042587494486440454
49,88,2.3783783783783785,0.03346160281077464
50,89,2.4054054054054053,0.03384184829726071
