Day,Count,Average per Video,Relative Probability (%)
71,57,2.85,0.10149934114462769
72,32,1.6,0.056982086256633084
73,43,2.15,0.0765696784073507
74,26,1.3,0.046297945083514376
75,37,1.85,0.065885537234232
76,54,2.7,0.09615727055806833
77,38,1.9,0.06766622742975179
78,60,3.0,0.10684141173118702
79,62,3.1,0.11040279212222659
80,42,2.1,0.07478898821183093
81,58,2.9,0.10328003134014745
82,63,3.15,0.11218348231774636
83,51,2.55,0.09081519997150897
84,48,2.4,0.08547312938494961
85,65,3.25,0.11574486270878595
86,66,3.3,0.11752555290430572
87,32,1.6,0.056982086256633084
88,34,1.7,0.06054346664767264
89,47,2.35,0.08369243918942983
90,59,2.95,0.10506072153566724
91,44,2.2,0.0783503686028705
92,84,4.2,0.14957797642366186
93,76,3.8,0.13533245485950357
94,71,3.55,0.12642900388190464
95,71,3.55,0.12642900388190464
96,79,3.95,0.14067452544606293
97,65,3.25,0.11574486270878595
98,59,2.95,0.10506072153566724
99,68,3.4,0.12108693329534528
100,50,2.5,0.08903450977598919
101,58,2.9,0.10328003134014745
102,58,2.9,0.10328003134014745
103,43,2.15,0.0765696784073507
104,34,1.7,0.06054346664767264
105,26,1.3,0.046297945083514376
106,40,2.0,0.07122760782079135
107,20,1.0,0.035613803910395675
108,26,1.3,0.046297945083514376
109,37,1.85,0.065885537234232
110,34,1.7,0.06054346664767264
111,23,1.15,0.04095587449695502
112,21,1.05,0.037394494105915464
113,22,1.1,0.03917518430143525
114,28,1.4,0.04985932547455394
115,43,2.15,0.0765696784073507
116,43,2.15,0.0765696784073507
117,47,2.35,0.08369243918942983
118,55,2.75,0.0979379607535881
119,56,2.8,0.09971865094910788
120,47,2.35,0.08369243918942983
121,38,1.9,0.06766622742975179
122,64,3.2,0.11396417251326617
123,41,2.05,0.07300829801631112
124,36,1.8,0.0641048470387122
125,65,3.25,0.11574486270878595
126,41,2.05,0.07300829801631112
127,42,2.1,0.07478898821183093
128,41,2.05,0.07300829801631112
129,32,1.6,0.056982086256633084
130,53,2.65,0.09437658036254853
131,38,1.9,0.06766622742975179
132,20,1.0,0.035613803910395675
133,31,1.55,0.055201396061113295
134,38,1.9,0.06766622742975179
135,46,2.3,0.08191174899391004
136,34,1.7,0.06054346664767264
137,34,1.7,0.06054346664767264
138,33,1.65,0.05876277645215286
139,30,1.5,0.05342070586559351
140,23,1.15,0.04095587449695502
141,26,1.3,0.046297945083514376
142,35,1.75,0.06232415684319243
143,35,1.75,0.06232415684319243
144,23,1.15,0.04095587449695502
145,20,1.0,0.035613803910395675
146,20,1.0,0.035613803910395675
