Day,Hour,Count,Average per Video,Relative Probability
7,3,51,2.55,0.0009081519997150896
7,4,48,2.4,0.0008547312938494961
7,5,64,3.2,0.0011396417251326616
7,6,76,3.8,0.0013533245485950357
7,7,65,3.25,0.0011574486270878594
7,8,46,2.3,0.0008191174899391004
7,9,40,2.0,0.0007122760782079135
7,10,57,2.85,0.0010149934114462768
7,11,41,2.05,0.0007300829801631112
7,12,44,2.2,0.0007835036860287049
7,13,45,2.25,0.0008013105879839026
7,14,44,2.2,0.0007835036860287049
7,15,29,1.45,0.0005164001567007372
7,16,44,2.2,0.0007835036860287049
7,17,24,1.2,0.00042736564692474806
7,18,26,1.3,0.00046297945083514377
7,19,37,1.85,0.00065885537234232
7,20,17,0.85,0.0003027173332383632
7,21,20,1.0,0.00035613803910395676
7,22,23,1.15,0.0004095587449695502
7,23,26,1.3,0.00046297945083514377
8,0,22,1.1,0.00039175184301435247
8,1,30,1.5,0.0005342070586559351
8,2,33,1.65,0.0005876277645215286
8,3,38,1.9,0.0006766622742975178
8,4,23,1.15,0.0004095587449695502
8,5,25,1.25,0.0004451725488799459
8,6,64,3.2,0.0011396417251326616
8,7,27,1.35,0.0004807863527903416
8,8,45,2.25,0.0008013105879839026
8,9,48,2.4,0.0008547312938494961
8,10,31,1.55,0.0005520139606111329
8,11,50,2.5,0.0008903450977598918
8,12,43,2.15,0.0007656967840735069
8,13,41,2.05,0.0007300829801631112
8,14,34,1.7,0.0006054346664767264
8,15,41,2.05,0.0007300829801631112
8,16,26,1.3,0.00046297945083514377
8,17,28,1.4,0.0004985932547455394
8,18,16,0.8,0.0002849104312831654
8,19,17,0.85,0.0003027173332383632
8,20,15,0.75,0.00026710352932796756
8,21,14,0.7,0.0002492966273727697
8,22,20,1.0,0.00035613803910395676
8,23,37,1.85,0.00065885537234232
9,0,47,2.35,0.0008369243918942983
9,1,31,1.55,0.0005520139606111329
9,2,25,1.25,0.0004451725488799459
9,3,33,1.65,0.0005876277645215286
9,4,29,1.45,0.0005164001567007372
9,5,30,1.5,0.0005342070586559351
9,6,33,1.65,0.0005876277645215286
9,7,33,1.65,0.0005876277645215286
9,8,29,1.45,0.0005164001567007372
9,9,42,2.1,0.0007478898821183092
9,10,11,0.55,0.00019587592150717623
9,11,27,1.35,0.0004807863527903416
9,12,14,0.7,0.0002492966273727697
9,13,28,1.4,0.0004985932547455394
9,14,37,1.85,0.00065885537234232
9,15,21,1.05,0.0003739449410591546
9,16,18,0.9,0.00032052423519356106
9,17,20,1.0,0.00035613803910395676
9,18,11,0.55,0.00019587592150717623
9,19,11,0.55,0.00019587592150717623
9,20,19,0.95,0.0003383311371487589
9,21,19,0.95,0.0003383311371487589
9,22,25,1.25,0.0004451725488799459
9,23,28,1.4,0.0004985932547455394
10,0,20,1.0,0.00035613803910395676
10,1,16,0.8,0.0002849104312831654
10,2,19,0.95,0.0003383311371487589
10,3,19,0.95,0.0003383311371487589
10,4,18,0.9,0.00032052423519356106
10,5,24,1.2,0.00042736564692474806
10,6,23,1.15,0.0004095587449695502
10,7,18,0.9,0.00032052423519356106
10,8,16,0.8,0.0002849104312831654
10,9,21,1.05,0.0003739449410591546
10,10,15,0.75,0.00026710352932796756
10,11,18,0.9,0.00032052423519356106
10,12,20,1.0,0.00035613803910395676
10,13,22,1.1,0.00039175184301435247
10,14,25,1.25,0.0004451725488799459
10,15,31,1.55,0.0005520139606111329
10,16,15,0.75,0.00026710352932796756
10,17,11,0.55,0.00019587592150717623
10,18,11,0.55,0.00019587592150717623
10,19,9,0.45,0.00016026211759678053
10,20,11,0.55,0.00019587592150717623
10,21,13,0.65,0.00023148972541757188
10,22,12,0.6,0.00021368282346237403
10,23,13,0.65,0.00023148972541757188
11,0,8,0.4,0.0001424552156415827
11,1,27,1.35,0.0004807863527903416
11,2,16,0.8,0.0002849104312831654
11,3,17,0.85,0.0003027173332383632
11,4,22,1.1,0.00039175184301435247
11,5,17,0.85,0.0003027173332383632
11,6,16,0.8,0.0002849104312831654
11,7,7,0.35,0.00012464831368638485
11,8,11,0.55,0.00019587592150717623
11,9,12,0.6,0.00021368282346237403
11,10,15,0.75,0.00026710352932796756
11,11,18,0.9,0.00032052423519356106
11,12,15,0.75,0.00026710352932796756
11,13,13,0.65,0.00023148972541757188
11,14,15,0.75,0.00026710352932796756
11,15,20,1.0,0.00035613803910395676
11,16,9,0.45,0.00016026211759678053
11,17,16,0.8,0.0002849104312831654
11,18,11,0.55,0.00019587592150717623
11,19,8,0.4,0.0001424552156415827
11,20,9,0.45,0.00016026211759678053
11,21,10,0.5,0.00017806901955197838
11,22,7,0.35,0.00012464831368638485
11,23,14,0.7,0.0002492966273727697
12,0,18,0.9,0.00032052423519356106
12,1,15,0.75,0.00026710352932796756
12,2,17,0.85,0.0003027173332383632
12,3,28,1.4,0.0004985932547455394
12,4,26,1.3,0.00046297945083514377
12,5,15,0.75,0.00026710352932796756
12,6,19,0.95,0.0003383311371487589
12,7,13,0.65,0.00023148972541757188
12,8,25,1.25,0.0004451725488799459
12,9,21,1.05,0.0003739449410591546
12,10,24,1.2,0.00042736564692474806
12,11,27,1.35,0.0004807863527903416
12,12,19,0.95,0.0003383311371487589
12,13,15,0.75,0.00026710352932796756
12,14,10,0.5,0.00017806901955197838
12,15,11,0.55,0.00019587592150717623
12,16,14,0.7,0.0002492966273727697
12,17,8,0.4,0.0001424552156415827
12,18,7,0.35,0.00012464831368638485
12,19,7,0.35,0.00012464831368638485
12,20,7,0.35,0.00012464831368638485
12,21,5,0.25,8.903450977598919e-05
12,22,6,0.3,0.00010684141173118702
12,23,14,0.7,0.0002492966273727697
13,0,20,1.0,0.00035613803910395676
13,1,10,0.5,0.00017806901955197838
13,2,10,0.5,0.00017806901955197838
13,3,12,0.6,0.00021368282346237403
13,4,15,0.75,0.00026710352932796756
13,5,14,0.7,0.0002492966273727697
13,6,15,0.75,0.00026710352932796756
13,7,7,0.35,0.00012464831368638485
13,8,19,0.95,0.0003383311371487589
13,9,14,0.7,0.0002492966273727697
13,10,23,1.15,0.0004095587449695502
13,11,14,0.7,0.0002492966273727697
13,12,14,0.7,0.0002492966273727697
13,13,23,1.15,0.0004095587449695502
13,14,13,0.65,0.00023148972541757188
13,15,20,1.0,0.00035613803910395676
13,16,11,0.55,0.00019587592150717623
13,17,8,0.4,0.0001424552156415827
13,18,11,0.55,0.00019587592150717623
13,19,14,0.7,0.0002492966273727697
13,20,7,0.35,0.00012464831368638485
13,21,9,0.45,0.00016026211759678053
13,22,8,0.4,0.0001424552156415827
13,23,28,1.4,0.0004985932547455394
14,0,15,0.75,0.00026710352932796756
14,1,21,1.05,0.0003739449410591546
14,2,16,0.8,0.0002849104312831654
14,3,19,0.95,0.0003383311371487589
14,4,21,1.05,0.0003739449410591546
14,5,21,1.05,0.0003739449410591546
14,6,35,1.75,0.0006232415684319243
14,7,25,1.25,0.0004451725488799459
14,8,22,1.1,0.00039175184301435247
14,9,28,1.4,0.0004985932547455394
14,10,21,1.05,0.0003739449410591546
14,11,7,0.35,0.00012464831368638485
14,12,9,0.45,0.00016026211759678053
14,13,18,0.9,0.00032052423519356106
14,14,22,1.1,0.00039175184301435247
14,15,10,0.5,0.00017806901955197838
14,16,13,0.65,0.00023148972541757188
14,17,3,0.15,5.342070586559351e-05
14,18,7,0.35,0.00012464831368638485
14,19,8,0.4,0.0001424552156415827
14,20,5,0.25,8.903450977598919e-05
14,21,5,0.25,8.903450977598919e-05
14,22,15,0.75,0.00026710352932796756
14,23,15,0.75,0.00026710352932796756
15,0,23,1.15,0.0004095587449695502
15,1,19,0.95,0.0003383311371487589
15,2,12,0.6,0.00021368282346237403
15,3,18,0.9,0.00032052423519356106
15,4,21,1.05,0.0003739449410591546
15,5,5,0.25,8.903450977598919e-05
15,6,11,0.55,0.00019587592150717623
15,7,29,1.45,0.0005164001567007372
15,8,12,0.6,0.00021368282346237403
15,9,12,0.6,0.00021368282346237403
15,10,7,0.35,0.00012464831368638485
15,11,10,0.5,0.00017806901955197838
15,12,11,0.55,0.00019587592150717623
15,13,21,1.05,0.0003739449410591546
15,14,15,0.75,0.00026710352932796756
15,15,4,0.2,7.122760782079135e-05
15,16,6,0.3,0.00010684141173118702
15,17,7,0.35,0.00012464831368638485
15,18,4,0.2,7.122760782079135e-05
15,19,7,0.35,0.00012464831368638485
15,20,5,0.25,8.903450977598919e-05
15,21,5,0.25,8.903450977598919e-05
15,22,12,0.6,0.00021368282346237403
15,23,9,0.45,0.00016026211759678053
16,0,6,0.3,0.00010684141173118702
16,1,16,0.8,0.0002849104312831654
16,2,9,0.45,0.00016026211759678053
16,3,13,0.65,0.00023148972541757188
16,4,7,0.35,0.00012464831368638485
16,5,7,0.35,0.00012464831368638485
16,6,18,0.9,0.00032052423519356106
16,7,15,0.75,0.00026710352932796756
16,8,6,0.3,0.00010684141173118702
16,9,11,0.55,0.00019587592150717623
16,10,10,0.5,0.00017806901955197838
16,11,6,0.3,0.00010684141173118702
16,12,9,0.45,0.00016026211759678053
16,13,8,0.4,0.0001424552156415827
16,14,9,0.45,0.00016026211759678053
16,15,13,0.65,0.00023148972541757188
16,16,12,0.6,0.00021368282346237403
16,17,6,0.3,0.00010684141173118702
16,18,9,0.45,0.00016026211759678053
16,19,4,0.2,7.122760782079135e-05
16,20,4,0.2,7.122760782079135e-05
16,21,1,0.05,1.7806901955197838e-05
16,22,7,0.35,0.00012464831368638485
16,23,11,0.55,0.00019587592150717623
17,0,11,0.55,0.00019587592150717623
17,1,8,0.4,0.0001424552156415827
17,2,9,0.45,0.00016026211759678053
17,3,13,0.65,0.00023148972541757188
17,4,8,0.4,0.0001424552156415827
17,5,8,0.4,0.0001424552156415827
17,6,2,0.1,3.5613803910395676e-05
17,7,12,0.6,0.00021368282346237403
17,8,6,0.3,0.00010684141173118702
17,9,12,0.6,0.00021368282346237403
17,10,14,0.7,0.0002492966273727697
17,11,9,0.45,0.00016026211759678053
17,12,14,0.7,0.0002492966273727697
17,13,15,0.75,0.00026710352932796756
17,14,11,0.55,0.00019587592150717623
17,15,11,0.55,0.00019587592150717623
17,16,10,0.5,0.00017806901955197838
17,17,5,0.25,8.903450977598919e-05
17,18,10,0.5,0.00017806901955197838
17,19,8,0.4,0.0001424552156415827
17,20,7,0.35,0.00012464831368638485
17,21,9,0.45,0.00016026211759678053
17,22,6,0.3,0.00010684141173118702
17,23,9,0.45,0.00016026211759678053
18,0,6,0.3,0.00010684141173118702
18,1,13,0.65,0.00023148972541757188
18,2,17,0.85,0.0003027173332383632
18,3,11,0.55,0.00019587592150717623
18,4,7,0.35,0.00012464831368638485
18,5,6,0.3,0.00010684141173118702
18,6,13,0.65,0.00023148972541757188
18,7,10,0.5,0.00017806901955197838
18,8,20,1.0,0.00035613803910395676
18,9,16,0.8,0.0002849104312831654
18,10,28,1.4,0.0004985932547455394
18,11,9,0.45,0.00016026211759678053
18,12,9,0.45,0.00016026211759678053
18,13,13,0.65,0.00023148972541757188
18,14,15,0.75,0.00026710352932796756
18,15,11,0.55,0.00019587592150717623
18,16,10,0.5,0.00017806901955197838
18,17,8,0.4,0.0001424552156415827
18,18,9,0.45,0.00016026211759678053
18,19,6,0.3,0.00010684141173118702
18,20,7,0.35,0.00012464831368638485
18,21,4,0.2,7.122760782079135e-05
18,22,9,0.45,0.00016026211759678053
18,23,10,0.5,0.00017806901955197838
19,0,8,0.4,0.0001424552156415827
19,1,13,0.65,0.00023148972541757188
19,2,18,0.9,0.00032052423519356106
19,3,14,0.7,0.0002492966273727697
19,4,10,0.5,0.00017806901955197838
19,5,7,0.35,0.00012464831368638485
19,6,13,0.65,0.00023148972541757188
19,7,8,0.4,0.0001424552156415827
19,8,17,0.85,0.0003027173332383632
19,9,12,0.6,0.00021368282346237403
19,10,8,0.4,0.0001424552156415827
19,11,11,0.55,0.00019587592150717623
19,12,7,0.35,0.00012464831368638485
19,13,10,0.5,0.00017806901955197838
19,14,12,0.6,0.00021368282346237403
19,15,14,0.7,0.0002492966273727697
19,16,9,0.45,0.00016026211759678053
19,17,9,0.45,0.00016026211759678053
19,18,6,0.3,0.00010684141173118702
19,19,6,0.3,0.00010684141173118702
19,20,2,0.1,3.5613803910395676e-05
19,21,5,0.25,8.903450977598919e-05
19,22,7,0.35,0.00012464831368638485
19,23,14,0.7,0.0002492966273727697
20,0,10,0.5,0.00017806901955197838
20,1,10,0.5,0.00017806901955197838
20,2,11,0.55,0.00019587592150717623
20,3,11,0.55,0.00019587592150717623
20,4,13,0.65,0.00023148972541757188
20,5,14,0.7,0.0002492966273727697
20,6,15,0.75,0.00026710352932796756
20,7,13,0.65,0.00023148972541757188
20,8,6,0.3,0.00010684141173118702
20,9,14,0.7,0.0002492966273727697
20,10,13,0.65,0.00023148972541757188
20,11,11,0.55,0.00019587592150717623
20,12,7,0.35,0.00012464831368638485
20,13,12,0.6,0.00021368282346237403
20,14,4,0.2,7.122760782079135e-05
20,15,4,0.2,7.122760782079135e-05
20,16,12,0.6,0.00021368282346237403
20,17,8,0.4,0.0001424552156415827
20,18,7,0.35,0.00012464831368638485
20,19,3,0.15,5.342070586559351e-05
20,20,12,0.6,0.00021368282346237403
20,21,9,0.45,0.00016026211759678053
20,22,7,0.35,0.00012464831368638485
20,23,13,0.65,0.00023148972541757188
21,0,12,0.6,0.00021368282346237403
21,1,15,0.75,0.00026710352932796756
21,2,17,0.85,0.0003027173332383632
21,3,3,0.15,5.342070586559351e-05
21,4,13,0.65,0.00023148972541757188
21,5,13,0.65,0.00023148972541757188
21,6,20,1.0,0.00035613803910395676
21,7,12,0.6,0.00021368282346237403
21,8,8,0.4,0.0001424552156415827
21,9,8,0.4,0.0001424552156415827
21,10,7,0.35,0.00012464831368638485
21,11,2,0.1,3.5613803910395676e-05
21,12,3,0.15,5.342070586559351e-05
21,13,10,0.5,0.00017806901955197838
21,14,5,0.25,8.903450977598919e-05
21,15,8,0.4,0.0001424552156415827
21,16,7,0.35,0.00012464831368638485
21,17,3,0.15,5.342070586559351e-05
21,18,5,0.25,8.903450977598919e-05
21,19,4,0.2,7.122760782079135e-05
21,20,6,0.3,0.00010684141173118702
21,21,1,0.05,1.7806901955197838e-05
21,22,3,0.15,5.342070586559351e-05
21,23,3,0.15,5.342070586559351e-05
22,0,9,0.45,0.00016026211759678053
22,1,11,0.55,0.00019587592150717623
22,2,10,0.5,0.00017806901955197838
22,3,4,0.2,7.122760782079135e-05
22,4,5,0.25,8.903450977598919e-05
22,5,15,0.75,0.00026710352932796756
22,6,6,0.3,0.00010684141173118702
22,7,11,0.55,0.00019587592150717623
22,8,9,0.45,0.00016026211759678053
22,9,5,0.25,8.903450977598919e-05
22,10,16,0.8,0.0002849104312831654
22,11,6,0.3,0.00010684141173118702
22,12,5,0.25,8.903450977598919e-05
22,13,11,0.55,0.00019587592150717623
22,14,6,0.3,0.00010684141173118702
22,15,15,0.75,0.00026710352932796756
22,16,6,0.3,0.00010684141173118702
22,17,10,0.5,0.00017806901955197838
22,18,10,0.5,0.00017806901955197838
22,19,6,0.3,0.00010684141173118702
22,20,7,0.35,0.00012464831368638485
22,21,7,0.35,0.00012464831368638485
22,22,7,0.35,0.00012464831368638485
22,23,5,0.25,8.903450977598919e-05
23,0,9,0.45,0.00016026211759678053
23,1,12,0.6,0.00021368282346237403
23,2,4,0.2,7.122760782079135e-05
23,3,7,0.35,0.00012464831368638485
23,4,11,0.55,0.00019587592150717623
23,5,3,0.15,5.342070586559351e-05
23,6,8,0.4,0.0001424552156415827
23,7,6,0.3,0.00010684141173118702
23,8,6,0.3,0.00010684141173118702
23,9,6,0.3,0.00010684141173118702
23,10,9,0.45,0.00016026211759678053
23,11,6,0.3,0.00010684141173118702
23,12,5,0.25,8.903450977598919e-05
23,13,7,0.35,0.00012464831368638485
23,14,10,0.5,0.00017806901955197838
23,15,5,0.25,8.903450977598919e-05
23,16,5,0.25,8.903450977598919e-05
23,17,8,0.4,0.0001424552156415827
23,18,6,0.3,0.00010684141173118702
23,19,2,0.1,3.5613803910395676e-05
23,20,1,0.05,1.7806901955197838e-05
23,21,5,0.25,8.903450977598919e-05
23,22,3,0.15,5.342070586559351e-05
23,23,2,0.1,3.5613803910395676e-05
24,0,3,0.15,5.342070586559351e-05
24,1,6,0.3,0.00010684141173118702
24,2,2,0.1,3.5613803910395676e-05
24,3,6,0.3,0.00010684141173118702
24,4,8,0.4,0.0001424552156415827
24,5,12,0.6,0.00021368282346237403
24,6,8,0.4,0.0001424552156415827
24,7,8,0.4,0.0001424552156415827
24,8,5,0.25,8.903450977598919e-05
24,9,3,0.15,5.342070586559351e-05
24,10,12,0.6,0.00021368282346237403
24,11,7,0.35,0.00012464831368638485
24,12,8,0.4,0.0001424552156415827
24,13,15,0.75,0.00026710352932796756
24,14,5,0.25,8.903450977598919e-05
24,15,4,0.2,7.122760782079135e-05
24,16,13,0.65,0.00023148972541757188
24,17,3,0.15,5.342070586559351e-05
24,18,3,0.15,5.342070586559351e-05
24,19,4,0.2,7.122760782079135e-05
24,20,4,0.2,7.122760782079135e-05
24,21,3,0.15,5.342070586559351e-05
24,22,4,0.2,7.122760782079135e-05
24,23,6,0.3,0.00010684141173118702
25,0,3,0.15,5.342070586559351e-05
25,1,8,0.4,0.0001424552156415827
25,2,7,0.35,0.00012464831368638485
25,3,2,0.1,3.5613803910395676e-05
25,4,10,0.5,0.00017806901955197838
25,5,6,0.3,0.00010684141173118702
25,6,3,0.15,5.342070586559351e-05
25,7,4,0.2,7.122760782079135e-05
25,8,7,0.35,0.00012464831368638485
25,9,6,0.3,0.00010684141173118702
25,10,6,0.3,0.00010684141173118702
25,11,1,0.05,1.7806901955197838e-05
25,12,7,0.35,0.00012464831368638485
25,13,7,0.35,0.00012464831368638485
25,14,9,0.45,0.00016026211759678053
25,15,5,0.25,8.903450977598919e-05
25,16,5,0.25,8.903450977598919e-05
25,17,3,0.15,5.342070586559351e-05
25,18,6,0.3,0.00010684141173118702
25,19,4,0.2,7.122760782079135e-05
25,20,3,0.15,5.342070586559351e-05
25,21,4,0.2,7.122760782079135e-05
25,22,5,0.25,8.903450977598919e-05
25,23,8,0.4,0.0001424552156415827
26,0,5,0.25,8.903450977598919e-05
26,1,10,0.5,0.00017806901955197838
26,2,3,0.15,5.342070586559351e-05
26,3,4,0.2,7.122760782079135e-05
26,4,6,0.3,0.00010684141173118702
26,5,3,0.15,5.342070586559351e-05
26,6,8,0.4,0.0001424552156415827
26,7,6,0.3,0.00010684141173118702
26,8,8,0.4,0.0001424552156415827
26,9,5,0.25,8.903450977598919e-05
26,10,5,0.25,8.903450977598919e-05
26,11,3,0.15,5.342070586559351e-05
26,12,5,0.25,8.903450977598919e-05
26,13,4,0.2,7.122760782079135e-05
26,14,5,0.25,8.903450977598919e-05
26,15,18,0.9,0.00032052423519356106
26,16,5,0.25,8.903450977598919e-05
26,17,4,0.2,7.122760782079135e-05
26,18,4,0.2,7.122760782079135e-05
26,19,4,0.2,7.122760782079135e-05
26,20,4,0.2,7.122760782079135e-05
26,21,3,0.15,5.342070586559351e-05
26,22,4,0.2,7.122760782079135e-05
