Video_Views,Comment/View,Like/View,Seconds,Category,Title
601743,1.5155971901625778,43.45875232449733,1137,3,Cars
547368,1.3921164554741965,40.08089621607401,1053,3,Cars
763113,2.0901229568884294,38.78062619821704,1252,4,Cars
488067,3.202429174682984,43.72145627547037,1454,4,Cars
761762,3.108582470640436,40.48377314699342,1188,3,Cars
636559,2.30457820877562,35.12164622603718,410,2,Cars
536231,1.6410837866516483,47.42359169835388,1152,3,Cars
639070,1.366047537828407,40.70602594394981,1411,4,Cars
836061,3.322724059608091,41.15608789310828,1788,4,Cars
371457,1.7902475925881058,46.47105856128704,1645,4,Cars
806590,1.3997198080809332,38.147013972402334,1878,5,Cars
972839,1.8543664470688368,36.17762034622378,2367,5,Cars
782110,1.6327626548695195,32.27934689493805,853,3,Cars
1026020,1.6412935420362176,42.66778425371825,835,3,Cars
1589340,1.7787257603785218,37.17392125033032,2129,5,Cars
3620422,1.0333049572674124,27.537949995884457,2167,5,Cars
625622,1.325081279111029,38.737448491261496,1496,4,Cars
128146,1.0378786696424391,44.31663883383016,4154,6,Cars
325717,3.2758498942333376,57.59601126130966,317,2,Cars
625066,1.1870746449174967,41.81318452771387,1366,4,Cars
1039947,0.9058153925151956,30.3794327980176,1393,4,Cars
394676,1.4366214312499366,46.53690622181232,945,3,Cars
564310,2.498626641385054,44.62086441849338,1199,3,Cars
446788,1.6741720905664432,46.77162323070449,1143,3,Cars
921876,1.3179646720383218,38.8501273490144,827,3,Cars
263150,2.044461333840016,41.18943568307049,571,2,Cars
1069045,1.6192021851278475,36.89367613150055,1459,4,Cars
1306648,0.8303690052715039,28.63969485278361,1552,4,Cars
624845,1.3315302194944347,35.632836943562005,1274,4,Cars
803566,2.0956586017825543,41.09058870086589,1737,4,Cars
172395,3.074335102526175,37.5590939412396,609,3,Cars
511824,2.743130451092563,37.970083466191504,1173,3,Cars
625682,1.513548415968495,30.21343110397934,1112,3,Cars
425263,2.5184415291243303,43.662392448908086,1216,4,Cars
293969,2.694161629287442,50.12773455704513,545,2,Cars
719567,2.158242387435777,25.326342091841344,963,3,Cars
211853,2.242120715779337,46.20656776160829,539,2,Cars
1093130,1.888156029017592,30.46389724918354,1605,4,Cars
2195000,1.3289293849658317,39.33849658314351,662,3,Cars
2185706,1.924321020301907,28.607232628725,1517,4,Cars
832376,1.3119071188981903,32.3291397157054,854,3,Cars
140250,2.502673796791444,22.81639928698752,4350,6,Cars
431318,2.78680694986066,33.67353089831632,674,3,Cars
1356434,1.5607099202762538,30.224102315335653,1148,3,Cars
132297,2.834531395269734,21.005767326545577,4203,6,Cars
186007,2.3655023735665863,19.192826076437985,4281,6,Cars
1987641,1.7050362716406031,27.94669661171208,695,3,Cars
102371,4.620449150638365,26.52118275683544,3557,5,Cars
729608,2.391695266499271,34.386958476332495,1634,4,Cars
117323,3.895229409408215,23.695268617406647,3859,6,Cars
239138,4.650034707992875,44.50986459701093,894,3,Cars
405695,5.528783938673141,35.03370758821282,880,3,Cars
116096,3.798580485115766,20.90511300992282,3824,6,Cars
484630,2.0902544208984173,28.809607329302768,824,3,Cars
440139,2.4946664576417903,43.28405344675205,852,3,Cars
289283,1.5106314577766409,12.804070754244114,4624,6,Cars
949922,4.425626525125221,37.71046464867642,763,3,Cars
97384,4.199868561570689,28.36194857471453,3137,5,Cars
482161,2.3187275619554466,38.13456501044257,822,3,Cars
137251,4.058258227626757,26.258460776242067,3630,6,Cars
767960,2.390749518204073,28.998906193030887,963,3,Cars
111048,3.394928319285354,28.72631654779915,3177,5,Cars
2152957,1.8490847703878897,24.82910713033284,1022,3,Cars
131344,6.524850773541235,27.58405408697771,3460,5,Cars
524336,3.688474565927192,39.26108449543804,678,3,Cars
154644,3.925144202167559,24.48850262538476,3528,5,Cars
469959,2.072521219936207,34.63919192950875,695,3,Cars
231286,2.360713575400154,17.38107797272641,4507,6,Cars
747972,3.1832742402122003,34.657714459899566,552,2,Cars
156037,2.9992886302607715,26.92310157206304,3520,5,Cars
328765,2.913935485833346,38.66287469773242,1184,3,Cars
167944,2.7806888010289144,24.424808269423146,3818,6,Cars
700228,2.7233986644350128,44.75970683834408,872,3,Cars
163829,3.766121993053733,26.375061802245025,3215,5,Cars
445756,2.409389890433331,33.98720376169923,1316,4,Cars
142581,3.359493901712009,27.458076461800665,3315,5,Cars
1311797,1.4491571485527106,30.44754638103304,1317,4,Cars
602282,2.5453193022537617,49.699310289864215,546,2,Cars
190779,2.552691858118556,45.22510339188276,1521,4,Cars
753067,1.8803107824403409,39.05097421610561,1053,3,Cars
162322,3.376005717031579,22.8619657224529,3706,6,Cars
1873459,2.106798173859156,27.21169772063333,1631,4,Cars
764595,0.7454927118278304,12.61321353134666,5769,6,Cars
656370,1.889178359766595,32.499961911726615,1867,5,Cars
449643,3.3382038639542926,49.44589374236895,1181,3,Cars
281751,2.204073809853381,18.52344800905764,4135,6,Cars
236670,3.828115096970466,36.248785228377066,4815,6,Cars
908442,2.694723493629753,34.83326398383166,1675,4,Cars
166640,2.700432069131061,23.42774843975036,3286,5,Cars
434490,2.126631222812953,37.64873760040507,624,3,Cars
314122,2.2666352563653613,16.942461846034345,4095,6,Cars
1041500,3.084973595775324,37.4690350456073,1631,4,Cars
1649951,1.5248937695725509,25.94561899110944,1826,5,Cars
140767,7.579901539423302,28.472582352397936,3505,5,Cars
1359059,1.295013682261035,29.10616831204532,756,3,Cars
154545,2.944126306253842,26.872431977741112,3439,5,Cars
946022,2.8202303963332778,30.934798556481773,892,3,Cars
329093,2.4187691625163708,20.61727232119796,4314,6,Cars
2031091,1.6444364137303549,32.07931106976497,1384,4,Cars
118177,3.063201807458304,30.547399240122868,3407,5,Cars
725315,1.5689734804877882,26.09762654846515,1525,4,Cars
419492,1.5661800463417657,18.343615611263147,4812,6,Cars
1040458,2.489288371082735,33.39971435656221,1604,4,Cars
142632,3.000729149139043,26.677043019799203,3303,5,Cars
181631,2.8299133958410185,26.91721126900144,3478,5,Cars
1031951,1.940983631974774,30.239807897855616,1404,4,Cars
1229186,2.788837490827263,27.55075310001904,858,3,Cars
1334027,26.25958844910935,28.871979352741736,1164,3,Cars
825007,1.5999864243576114,27.731885911271057,878,3,Cars
183342,3.681644140458815,24.21703701279576,3644,6,Cars
2331236,1.357648903843283,23.069736397344585,1684,4,Cars
143597,4.568340564217915,29.074423560380787,3145,5,Cars
928858,1.6730221411668953,26.8114178916476,1080,3,Cars
177985,3.107003399162851,29.800264067196675,2287,5,Cars
1139596,4.058455803635675,27.62733459927904,792,3,Cars
170364,3.404475123852457,33.24646051982813,2191,5,Cars
1733516,1.6584790679751442,25.00005768622845,1829,5,Cars
247894,2.8116856398299275,23.44550493356031,4027,6,Cars
741636,1.611302579702172,24.51202476686677,1261,4,Cars
211309,2.7968520034641213,31.50362738927353,2262,5,Cars
970190,2.4984796792380872,26.520578443397685,829,3,Cars
194116,2.4778998124832574,28.87963897875497,2229,5,Cars
940095,2.0753221748865807,28.651359703008737,716,3,Cars
599552,1.6645762169086251,28.511288428693423,1160,3,Cars
1532190,1.2420130662646278,23.641323856701845,1460,4,Cars
419458,2.5962074868044,28.725164378793583,3059,5,Cars
1535265,1.6707213412668172,29.171511107202992,1233,4,Cars
268609,3.990931055921432,41.58088522722619,551,2,Cars
273717,2.100709857261332,33.38119298399442,1983,5,Cars
806655,0.9471211360494884,25.94913562799461,830,3,Cars
301646,1.98908654515558,40.08672417336879,602,3,Cars
149965,2.0271396659220486,46.51085253225752,420,2,Cars
1816507,2.553251928013489,27.93603327705316,766,3,Cars
301399,2.382224227684896,38.593359632911856,408,2,Cars
342382,3.128085004468693,29.81757218545368,2298,5,Cars
259950,2.165801115599154,43.912290825158685,307,2,Cars
1102227,1.0378987268502768,27.163188707952173,1006,3,Cars
387807,2.9447637613555195,33.27428334197165,268,1,Cars
675298,2.628469209149146,34.17158054666236,974,3,Cars
299165,2.8880383734728325,45.41975164207043,306,2,Cars
727064,2.669641187020675,39.66775964701869,925,3,Cars
651150,4.114259387237964,31.47354680181218,370,2,Cars
1211563,1.6895530814328268,32.76841567462856,790,3,Cars
1060331,1.6334521955879815,24.550824223756543,215,1,Cars
1098727,2.512908120033457,68.10335961526384,2382,5,Cars
2615362,1.2434225166535264,40.396319897589706,1793,4,Cars
2716860,1.6640533557121089,46.73041673107926,1438,4,Cars
1828958,1.016425746244583,50.470267769954255,1003,3,Cars
2298846,1.9970889742070588,58.13699569262143,1921,5,Cars
2875339,2.2310412789587595,42.53446289289715,1940,5,Cars
2911507,1.1502634202837223,41.57984164214615,1739,4,Cars
3991843,2.089260524524637,52.9289353313745,1585,4,Cars
8725990,0.8503333146153044,34.623807728406746,2477,5,Cars
1728636,1.0794638084593864,56.72680656887859,1380,4,Cars
236271,1.77338733911483,29.72010953523708,2228,5,Cars
899369,2.515096695572118,54.49820930007594,598,2,Cars
2254143,1.2306229019188224,55.4876065981617,1028,3,Cars
2217391,1.435470785260696,51.94528163954846,1697,4,Cars
2828484,1.1536215159781706,33.44477112120839,970,3,Cars
2538747,2.203055286722151,58.66279704121758,2304,5,Cars
2061950,1.5053711292708358,50.709765028249954,1199,3,Cars
1964025,1.9180000254579244,45.4179554740902,1207,4,Cars
2063969,0.8314078360673053,45.92656188150113,1747,4,Cars
2594066,1.7709649638829543,51.68218541856684,1736,4,Cars
2416163,1.404292673962808,49.04056555787006,1427,4,Cars
3165721,2.18970654710254,34.842299747829955,2537,5,Cars
2285827,1.2196898540440724,54.560559482410525,1513,4,Cars
4821356,0.575771629392229,25.809336626459444,1314,4,Cars
3104189,1.3262723371547287,41.526144187741146,1042,3,Cars
2888490,1.9023780591243176,37.75675179765206,1270,4,Cars
2772653,1.6247976216280942,40.94994938061128,1874,5,Cars
2481236,1.3779422836038169,42.08305860466316,1618,4,Cars
2899260,3.90996323199713,40.28372757186317,1209,4,Cars
328527,2.0454939776639365,27.742012072067137,2806,5,Cars
1371855,2.644594363106888,41.31194623338472,689,3,Cars
9664385,0.5340225994721858,18.51054153989105,1546,4,Cars
2980416,1.10018198801778,35.51685402306255,1265,4,Cars
2408539,1.2754620124482103,38.10733394809052,1342,4,Cars
3494642,1.305713146010378,39.49560498614736,1084,3,Cars
1905932,0.9900668019635538,37.12619337940703,1162,3,Cars
2371552,0.5996073457381496,36.76411059087045,1065,3,Cars
2113248,1.4764003089083724,36.95117657747694,1846,5,Cars
1965124,2.399848559174892,50.44160063181764,1399,4,Cars
2899575,1.3843408085667728,45.49632273695283,1235,4,Cars
1862310,1.4712910310313536,56.58080555868786,1360,4,Cars
1836195,2.3499682767897747,56.45751132096537,1117,3,Cars
3383084,0.9940634048696396,31.250184742678574,1546,4,Cars
1695348,1.530069342695423,50.717020930216094,1030,3,Cars
2099473,1.034069025893641,30.72151916218975,760,3,Cars
1874607,1.3341463037319288,48.13008806645873,1323,4,Cars
2126754,2.0905097627652283,54.0010739370891,1405,4,Cars
6187664,0.6472555717311088,19.660246580939106,1046,3,Cars
2279771,0.696561189698439,37.19452523959643,1094,3,Cars
2757647,1.563651910487455,47.36828172713911,1407,4,Cars
2145829,1.3444687344611337,52.00600793446262,1028,3,Cars
2001927,1.811254855946296,57.74336426852727,1120,3,Cars
1707686,1.3726176826418908,47.020353858964704,1165,3,Cars
2273584,0.9707140796205462,38.23830568828775,1498,4,Cars
1788673,1.6570943934413949,44.595630391916245,1492,4,Cars
2008705,0.8796712309672152,39.17001252050451,1106,3,Cars
2220645,1.4675916231545338,49.65539291512151,1219,4,Cars
2289639,1.5190167532960437,50.77700021706479,1162,3,Cars
4008911,2.1454704282534585,44.66399977450235,1356,4,Cars
2155796,1.3517048922996424,36.070667168878686,1391,4,Cars
1577484,1.6748188888128184,42.03655948332915,1276,4,Cars
3605541,0.6276450607550988,23.9927933145123,1215,4,Cars
2695148,1.255218637343849,39.47204383581161,1345,4,Cars
1544889,2.353567149484526,30.83328316791692,993,3,Cars
3511347,2.403635983569838,48.63461230120521,1062,3,Cars
2206536,0.970299147623243,34.17845890572372,1147,3,Cars
146851,1.5798326194578178,23.29572151364308,4505,6,Cars
574327,2.717963808074494,49.44918138969612,766,3,Cars
7185197,0.4954631028209804,13.091916616899995,1256,4,Cars
1311470,1.5189062654883452,40.752743105065306,1089,3,Cars
1091031,2.293243730013171,47.12973325230905,963,3,Cars
1384898,1.459313249062386,37.81578137884523,1218,4,Cars
5194732,0.6333339236749845,13.011065825917488,1073,3,Cars
1160999,1.9422928012857887,43.88375872847436,951,3,Cars
913854,0.7309701549700499,49.58231840096996,32,1,Cars
631003,0.4358140928014605,47.5687120346496,25,1,Cars
2427088,1.009852135563276,24.25210787577541,1088,3,Cars
1423112,1.3098055529009662,36.97179139800662,935,3,Cars
1431035,1.5625054593353762,40.08916623283148,1082,3,Cars
2737358,0.8983114375247958,22.33686642375605,1028,3,Cars
1473330,1.2162923445528158,38.07225808203186,943,3,Cars
1466330,0.7945005558094017,31.449264490257992,1284,4,Cars
1568771,2.2189344397620814,27.36409584317915,939,3,Cars
1561908,1.811246244977297,44.47957242039864,1049,3,Cars
1233321,1.3881219893280017,41.89258108797304,1149,3,Cars
3735909,0.8926876966221607,26.285169151604062,1015,3,Cars
1875693,0.6925440357243963,23.47292440713912,1131,3,Cars
1694909,1.2649646677196238,28.72838600774437,1699,4,Cars
1048682,3.596895913155752,34.871390945968365,854,3,Cars
