Day,Hour,Count,Average per Video,Relative Probability
0,0,1350,64.28571428571429,0.044635476938336915
0,1,507,24.142857142857142,0.016763101339064307
0,2,443,21.095238095238095,0.014647049099024631
0,3,339,16.142857142857142,0.011208464208960158
0,4,296,14.095238095238095,0.0097867416101835
0,5,211,10.047619047619047,0.006976359728880806
0,6,211,10.047619047619047,0.006976359728880806
0,7,206,9.80952380952381,0.006811043147627707
0,8,137,6.523809523809524,0.0045296743263349305
0,9,192,9.142857142857142,0.006348156720119027
0,10,130,6.190476190476191,0.004298231112580591
0,11,109,5.190476190476191,0.0036039014713175727
0,12,95,4.523809523809524,0.0031410150438088936
0,13,98,4.666666666666667,0.0032402049925607536
0,14,92,4.380952380952381,0.003041825095057034
0,15,79,3.761904761904762,0.0026120019837989747
0,16,81,3.857142857142857,0.0026781286163002145
0,17,70,3.3333333333333335,0.0023144321375433955
0,18,65,3.0952380952380953,0.0021491155562902956
0,19,57,2.7142857142857144,0.0018846090262853363
0,20,82,3.9047619047619047,0.0027111919325508342
0,21,77,3.6666666666666665,0.002545875351297735
0,22,64,3.0476190476190474,0.0021160522400396754
0,23,81,3.857142857142857,0.0026781286163002145
1,0,63,3.0,0.0020829889237890557
1,1,70,3.3333333333333335,0.0023144321375433955
1,2,70,3.3333333333333335,0.0023144321375433955
1,3,82,3.9047619047619047,0.0027111919325508342
1,4,80,3.8095238095238093,0.0026450653000495944
1,5,64,3.0476190476190474,0.0021160522400396754
1,6,99,4.714285714285714,0.0032732683088113734
1,7,73,3.4761904761904763,0.002413622086295255
1,8,74,3.5238095238095237,0.002446685402545875
1,9,56,2.6666666666666665,0.0018515457100347161
1,10,50,2.380952380952381,0.0016531658125309965
1,11,35,1.6666666666666667,0.0011572160687716977
1,12,32,1.5238095238095237,0.0010580261200198377
1,13,49,2.3333333333333335,0.0016201024962803768
1,14,39,1.8571428571428572,0.0012894693337741775
1,15,37,1.7619047619047619,0.0012233427012729376
1,16,40,1.9047619047619047,0.0013225326500247972
1,17,39,1.8571428571428572,0.0012894693337741775
1,18,35,1.6666666666666667,0.0011572160687716977
1,19,25,1.1904761904761905,0.0008265829062654983
1,20,34,1.619047619047619,0.0011241527525210778
1,21,32,1.5238095238095237,0.0010580261200198377
1,22,30,1.4285714285714286,0.000991899487518598
1,23,47,2.238095238095238,0.001553975863779137
2,0,35,1.6666666666666667,0.0011572160687716977
2,1,51,2.4285714285714284,0.0016862291287816165
2,2,53,2.5238095238095237,0.0017523557612828563
2,3,46,2.1904761904761907,0.001520912547528517
2,4,57,2.7142857142857144,0.0018846090262853363
2,5,53,2.5238095238095237,0.0017523557612828563
2,6,38,1.8095238095238095,0.0012564060175235575
2,7,45,2.142857142857143,0.0014878492312778969
2,8,49,2.3333333333333335,0.0016201024962803768
2,9,55,2.619047619047619,0.0018184823937840964
2,10,50,2.380952380952381,0.0016531658125309965
2,11,44,2.0952380952380953,0.0014547859150272771
2,12,35,1.6666666666666667,0.0011572160687716977
2,13,37,1.7619047619047619,0.0012233427012729376
2,14,43,2.0476190476190474,0.001421722598776657
2,15,38,1.8095238095238095,0.0012564060175235575
2,16,32,1.5238095238095237,0.0010580261200198377
2,17,27,1.2857142857142858,0.0008927095387667382
2,18,29,1.380952380952381,0.000958836171267978
2,19,26,1.2380952380952381,0.0008596462225161183
2,20,27,1.2857142857142858,0.0008927095387667382
2,21,33,1.5714285714285714,0.0010910894362704579
2,22,57,2.7142857142857144,0.0018846090262853363
2,23,24,1.1428571428571428,0.0007935195900148783
3,0,31,1.4761904761904763,0.001024962803769218
3,1,39,1.8571428571428572,0.0012894693337741775
3,2,31,1.4761904761904763,0.001024962803769218
3,3,33,1.5714285714285714,0.0010910894362704579
3,4,37,1.7619047619047619,0.0012233427012729376
3,5,47,2.238095238095238,0.001553975863779137
3,6,47,2.238095238095238,0.001553975863779137
3,7,46,2.1904761904761907,0.001520912547528517
3,8,51,2.4285714285714284,0.0016862291287816165
3,9,57,2.7142857142857144,0.0018846090262853363
3,10,41,1.9523809523809523,0.0013555959662754171
3,11,41,1.9523809523809523,0.0013555959662754171
3,12,31,1.4761904761904763,0.001024962803769218
3,13,45,2.142857142857143,0.0014878492312778969
3,14,25,1.1904761904761905,0.0008265829062654983
3,15,28,1.3333333333333333,0.0009257728550173581
3,16,33,1.5714285714285714,0.0010910894362704579
3,17,20,0.9523809523809523,0.0006612663250123986
3,18,61,2.9047619047619047,0.002016862291287816
3,19,28,1.3333333333333333,0.0009257728550173581
3,20,42,2.0,0.0013886592825260373
3,21,29,1.380952380952381,0.000958836171267978
3,22,26,1.2380952380952381,0.0008596462225161183
3,23,46,2.1904761904761907,0.001520912547528517
4,0,33,1.5714285714285714,0.0010910894362704579
4,1,34,1.619047619047619,0.0011241527525210778
4,2,47,2.238095238095238,0.001553975863779137
4,3,29,1.380952380952381,0.000958836171267978
4,4,37,1.7619047619047619,0.0012233427012729376
4,5,34,1.619047619047619,0.0011241527525210778
4,6,55,2.619047619047619,0.0018184823937840964
4,7,60,2.857142857142857,0.001983798975037196
4,8,51,2.4285714285714284,0.0016862291287816165
4,9,29,1.380952380952381,0.000958836171267978
4,10,42,2.0,0.0013886592825260373
4,11,31,1.4761904761904763,0.001024962803769218
4,12,24,1.1428571428571428,0.0007935195900148783
4,13,17,0.8095238095238095,0.0005620763762605389
4,14,28,1.3333333333333333,0.0009257728550173581
4,15,28,1.3333333333333333,0.0009257728550173581
4,16,27,1.2857142857142858,0.0008927095387667382
4,17,16,0.7619047619047619,0.0005290130600099189
