Day,Count,Average per Video,Relative Probability (%)
1,5072,241.52380952380952,16.76971400231443
2,1255,59.76190476190476,4.149446189452802
3,984,46.857142857142854,3.2534303190610014
4,915,43.57142857142857,3.025293436931724
5,781,37.19047619047619,2.582244999173417
6,746,35.523809523809526,2.4665233922962475
7,665,31.666666666666668,2.1987105306662262
8,523,24.904761904761905,1.729211439907423
9,371,17.666666666666668,1.2266490328979998
10,390,18.571428571428573,1.2894693337741778
11,343,16.333333333333332,1.1340717473962638
12,297,14.142857142857142,0.9819804926434121
13,315,15.0,1.041494461894528
14,292,13.904761904761905,0.9654488345181022
15,294,14.0,0.9720614977682263
16,342,16.285714285714285,1.1307654157712017
17,326,15.523809523809524,1.07786410977021
18,317,15.095238095238095,1.0481071251446519
19,323,15.380952380952381,1.067945114895024
20,295,14.047619047619047,0.9753678293932881
21,297,14.142857142857142,0.9819804926434121
22,295,14.047619047619047,0.9753678293932881
23,231,11.0,0.7637626053893206
24,232,11.047619047619047,0.7670689370143826
25,210,10.0,0.6943296412630187
26,212,10.095238095238095,0.7009423045131427
27,250,11.904761904761905,0.8265829062654985
28,211,10.047619047619047,0.6976359728880807
29,227,10.80952380952381,0.7505372788890727
30,191,9.095238095238095,0.6315093403868408
31,219,10.428571428571429,0.7240866258885766
32,120,5.714285714285714,0.3967597950074393
33,100,4.761904761904762,0.3306331625061994
34,100,4.761904761904762,0.3306331625061994
35,100,4.761904761904762,0.3306331625061994
36,102,4.857142857142857,0.33724582575632334
37,92,4.380952380952381,0.30418250950570347
38,89,4.238095238095238,0.2942635146305174
39,65,3.0952380952380953,0.2149115556290296
40,66,3.142857142857143,0.21821788725409158
41,66,3.142857142857143,0.21821788725409158
42,60,2.857142857142857,0.19837989750371965
43,73,3.4761904761904763,0.24136220862952554
44,110,5.238095238095238,0.3636964787568193
45,67,3.1904761904761907,0.22152421887915358
46,94,4.476190476190476,0.3107951727558274
47,74,3.5238095238095237,0.2446685402545875
48,56,2.6666666666666665,0.18515457100347163
49,78,3.7142857142857144,0.25789386675483555
50,70,3.3333333333333335,0.2314432137543396
51,68,3.238095238095238,0.2248305505042156
52,74,3.5238095238095237,0.2446685402545875
53,69,3.2857142857142856,0.22813688212927757
54,87,4.142857142857143,0.2876508513803935
55,82,3.9047619047619047,0.2711191932550835
56,77,3.6666666666666665,0.2545875351297735
57,75,3.5714285714285716,0.24797487187964953
58,65,3.0952380952380953,0.2149115556290296
59,85,4.0476190476190474,0.2810381881302695
60,101,4.809523809523809,0.33393949413126134
61,76,3.619047619047619,0.25128120350471156
62,84,4.0,0.2777318565052075
63,105,5.0,0.34716482063150933
64,97,4.619047619047619,0.3207141676310134
65,70,3.3333333333333335,0.2314432137543396
66,70,3.3333333333333335,0.2314432137543396
67,90,4.285714285714286,0.2975698462555794
68,77,3.6666666666666665,0.2545875351297735
69,71,3.380952380952381,0.23474954537940157
70,96,4.571428571428571,0.31740783600595135
71,59,2.8095238095238093,0.19507356587865762
72,65,3.0952380952380953,0.2149115556290296
