Video_Views,Comment/View,Like/View,Seconds,Category
236179,3.3957295102443488,20.14573691987857,904,3
3554425,1.3231394670023984,12.775062070517736,702,3
1795236,1.2494179038299142,17.089675117923214,567,2
193814,4.746819115234193,20.36488592155365,855,3
2776832,0.9247948741587536,13.331739190559604,674,3
162767,2.334625569064982,19.684579798116324,507,2
1158513,2.506661556667901,14.959694021560397,876,3
937452,2.716939107282293,18.243067378383103,980,3
373922,1.757050935756655,17.04366151229401,822,3
123502,3.927061909928584,18.930867516315526,966,3
5841597,0.8745896028089579,12.09806154036302,775,3
362053,1.4362538081441114,14.16643419609836,447,2
43156,7.507646677171193,40.689591250347576,583,2
1956397,1.236967752455151,15.737092215945946,683,3
1150354,3.0460188776672226,17.897968799169647,566,2
137503,2.9017548708028187,14.894220489734767,674,3
24278,4.613230084850482,32.16904193096631,3175,5
1476387,1.2848934595062136,16.380528953451908,1033,3
2767302,1.442198936003371,12.96389046081707,689,3
517530,3.112863022433482,15.23196722895291,1208,4
202693,2.146102726783856,17.292161051442328,847,3
1392723,1.056204284699829,13.360876498772548,979,3
786039,5.72745118244769,22.136306213813818,568,2
1480047,2.1343916781021144,13.069179559838302,782,3
106043,2.0651999660515075,16.14439425516064,854,3
3679989,0.6000017934836218,12.592972424645836,471,2
1424221,1.06725009671954,14.389620711954114,643,3
3364594,2.134581468076089,11.985101322774751,896,3
78935,5.308164945841515,24.3111420789257,427,2
3635532,0.8903786295925878,10.725527928237188,862,3
2634095,3.7398043730389374,14.456578065711373,735,3
243174,3.047200769819142,15.62255833271649,1012,3
33822,11.294423747856424,41.570575365146944,300,1
2175203,1.3833191660732356,11.089999416146448,763,3
1256956,1.7534424434904643,11.44590582327464,662,3
3473309,1.7441580924703215,11.174070605293108,668,3
3366527,2.390297181635555,10.618361296374571,802,3
45722,2.668299724421504,18.06570141288657,545,2
134821,1.520534634812084,9.367976798866646,751,3
24511,4.365386969115908,22.683693035779854,786,3
1727452,1.7065597191701998,11.86429492686338,508,2
99812,4.1678355307979,33.382759588025486,422,2
157644,1.6683159523990765,9.496079774682196,621,3
32089,5.734052167409392,28.51444420206301,818,3
538358,0.9213200138198002,12.77774269166614,335,2
19173,4.068220935690815,18.098367495957856,44,1
350100,2.15367037989146,11.87946301056841,385,2
707142,4.235358669121619,43.94732599675879,1359,4
506922,5.198038356985888,47.1847739888977,949,3
395386,3.768469293298194,45.34303187265103,1044,3
687521,5.704553024562159,31.70375886700188,1271,4
789174,2.0223676907754182,32.70761581096184,812,3
