Video_Views,Comment/View,Like/View,Seconds,Category
4965,2.014098690835851,44.914400805639474,598,2
28966,1.1047434923703652,21.71511427190499,852,3
31884,1.5368209760381382,23.46004265462301,1533,4
120125,0.6742976066597295,15.991675338189388,664,3
9298,4.947300494730049,34.523553452355344,319,2
20716,1.2067966788955398,30.12164510523267,1245,4
65121,0.3839007386250211,12.760860551895702,1140,3
13306,2.2546219750488503,29.31008567563505,808,3
9099,2.417848115177492,38.90537421694692,1037,3
123917,0.960320214337016,16.44649241024234,1065,3
58991,0.8814903968401959,16.714414063162177,601,3
571486,0.418207970099005,8.05794017701221,1698,4
203894,0.6326816875435275,15.473726544184723,2075,5
29736,0.6725854183481302,24.414850686037127,906,3
314189,0.8275273800164868,19.637861287314323,880,3
127125,0.464110127826942,10.611602753195674,4404,6
2042476,0.868064055587434,21.44456042567942,1386,4
5923,2.7013337835556306,36.63683943947324,638,3
5630,0.5328596802841918,18.82770870337478,3749,6
729505,0.3248778281163254,6.3330614594828,1511,4
23715,0.7590132827324478,25.30044275774826,2131,5
39348,0.7878418216936057,25.1092812849446,1488,4
44521,0.6064553806069046,16.509063138743514,1717,4
320519,0.6271079093595076,6.183720777863403,1830,5
24446,1.2271946330688046,28.92088685265483,491,2
90398,0.7079802650501117,13.396314077745084,2161,5
139312,0.9834041575743656,11.49936832433674,1129,3
315074,0.2983426115769628,6.404844576194798,2106,5
692383,0.3264089384054779,8.187664919560417,2550,5
31424,1.1774439918533606,21.0030549898167,787,3
611245,0.3648291601567293,6.259355904751777,3367,5
2031225,0.464251867715295,5.371143029452671,540,2
19081,4.297468686127561,27.14742413919606,257,1
71157,0.5902441080989924,12.690248324128335,3843,6
334414,0.3229529864180327,7.2275682238183805,614,3
1235323,0.325420962776537,8.842221831860979,829,3
428267,0.4553234314107788,8.823934601545298,1593,4
19242,1.455150192287704,21.15164743789627,977,3
25277,0.9099181073703366,14.360881433714445,567,2
137671,0.6827872246152058,11.360417226576404,1537,4
183637,0.57722572248512,9.714817819938247,1194,3
258003,0.3914683162598884,8.054169912752952,4632,6
591848,0.30920101107041,10.085359754531568,670,3
364938,0.8604201261584159,5.548887756276408,342,2
20831,0.6240698958283327,17.713983966204214,317,2
219901,0.4138225837990732,8.240071668614513,1235,4
116606,0.5660086101915853,11.903332590089704,886,3
8326964,0.3106774569939296,3.8860501858780703,1616,4
802473,0.5520434955443984,5.091760096601381,2891,5
110196,1.5064067661258125,10.445025227775965,4578,6
88809,1.4412953642085824,15.347543604814827,1163,3
274643,0.5898566502696228,9.521451484290516,2210,5
45799,0.1965108408480534,25.87392737832704,60,1
22795,1.1844702785698618,24.3035753454705,663,3
196327,0.7232830940217087,9.998624743412776,1555,4
19165,1.4088181581007044,25.35872684581268,60,1
32835,2.588701081163393,21.531901933911985,60,1
735502,0.2338538848296809,4.123714143537339,4309,6
227852,0.6934325790425364,9.032178782718606,1165,3
740987,0.5519664987374947,7.8759816299071375,1998,5
31428,1.177294132620593,28.159602901870944,1020,3
360672,0.3798465087392423,8.761423121284713,3038,5
21561,1.252261026854042,26.34386160196652,1451,4
935809,0.2158560133531522,4.793713247040796,4450,6
263851,0.4927023206279302,8.489639986204335,1570,4
96388,1.2864671950865252,13.663526580072208,1026,3
380812,0.317742087959413,6.58855288173692,2753,5
647390,0.3784426697971856,6.065895364463461,1429,4
159109,0.8170499468917535,13.02880415312773,1668,4
76352,1.1525565800502937,17.628876781223806,1524,4
270859,0.8343824646771937,10.156575930650265,1562,4
144432,0.6439016284479894,13.45962113659023,1952,5
72396,0.7597104812420575,17.777225261064146,2951,5
18507,2.2153779650942886,28.79991354622576,149,1
37419,0.9353536973195437,19.18811299072664,2096,5
470771,0.5862723064929658,8.001767313619572,2170,5
1755323,0.3007993400644781,4.286390595918814,717,3
650445,0.367440752100485,7.339590587982074,1089,3
803567,0.4119133812115231,7.479152329550616,1558,4
406445,0.5240561453579206,7.978939339886085,541,2
1295317,0.4647510995377965,6.958142292581662,1206,4
44153,1.2456684709985733,24.00742871379068,491,2
160103,1.036832539052985,13.753646090329353,909,3
4928724,0.3242218472773074,5.073321208491285,1169,3
381437,0.6921195374334425,9.600536916974496,1636,4
58983,7.510638658596545,40.282793347235646,701,3
138692,0.5623972543477634,11.882444553398898,1289,4
407323,0.4983759817147571,7.203128720941366,1009,3
154552,0.6987939334334076,10.56602308608106,1064,3
800439,0.4197696514037922,5.922999753885056,1199,3
1044847,1.194433251949807,7.406826071185542,497,2
112052,0.7853496590868525,13.199228929425624,1173,3
1506031,0.5717013793208772,5.491254828087868,270,1
165434,0.6044706650386257,10.469431918468995,744,3
83706,0.4420232719279383,13.953599503022485,2437,5
135516,0.7895746627704477,15.481566752265415,879,3
427958,0.287411381490707,9.853770697124483,1463,4
22628,1.98868658299452,29.476754463496555,768,3
236786,0.4096525977042561,8.936339141672228,719,3
50532,1.4050502651785008,20.28417636349244,1183,3
49156,1.8309056880136707,22.23533241109936,1006,3
45802,1.6811492947906206,22.400768525391904,1078,3
50242,0.6170136539150511,17.79387763225986,1294,4
27652,1.1210762331838564,18.009547229856793,805,3
41377,1.401744930758634,17.860163859148802,295,1
36803,1.521615085726707,27.660788522674785,435,2
213926,0.9255536961379168,11.560072174490244,1160,3
24533,2.1195940162230467,28.45147352545551,1509,4
56641,1.800815663565262,44.45542981232676,832,3
36167,2.0460640915751926,31.520446816158376,653,3
34247,1.226384792828569,30.74721873448769,440,2
57119,1.418092053432308,21.604019678215653,991,3
29557,1.5563149169401496,25.882193727374226,784,3
23676,1.4360533873965198,26.44027707383004,1660,4
185088,0.6591459197786999,12.934387966804978,1862,5
58406,1.4895729890764648,25.33986234290997,902,3
26886,2.7523618239976195,30.61072677229785,814,3
609732,0.4526578890397748,9.333608864222317,1054,3
41352,1.3542271232346683,23.360417875798028,638,3
73879,0.9881021670569444,17.501590438419576,2050,5
46822,2.135748152577848,20.994404339840248,651,3
57591,1.7711100692816586,24.88236009098644,1361,4
47317,1.3314453579051926,22.993849990489675,710,3
1281245,0.572880284410866,10.705212508146372,697,3
325583,0.721782156930798,15.295638900065422,2110,5
43873,0.7521710391356871,17.61903676520867,879,3
564748,0.3045606181872268,8.989850340328784,3592,5
11923,1.2580726327266627,27.761469428835024,260,1
53595,1.25011661535591,28.174269987872,1407,4
76251,0.7081874336074281,18.41287327379313,1158,3
40425,1.3852813852813852,20.95238095238096,1205,4
